year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,65.4000,-0.5900,246.6000,-0.1570
1981,65.6000,0.5600,295.1000,0.1249
1982,59.6000,-0.3900,168.1000,-0.1387
1983,64.3000,-1.2800,290.5000,-0.2843
1984,49.9000,-0.2600,257.2000,-0.0512
1985,104.3000,-0.4600,262.8000,-0.1807
1986,45.2000,-0.4300,318.7000,-0.0606
1987,51.5000,-0.1900,193.8000,-0.0499
1988,107.5000,-1.4300,294.1000,-0.5231
1989,60.0000,-0.8700,233.4000,-0.2240
1990,48.6000,-0.3900,219.1000,-0.0872
1991,63.6000,-0.1500,143.2000,-0.0661
1992,89.1000,-0.1100,249.0000,-0.0385
1993,120.7000,-0.1500,298.8000,-0.0619
1994,39.4000,0.5500,330.4000,0.0658
1995,36.3000,-0.9100,186.4000,-0.1777
1996,57.0000,-0.8600,254.9000,-0.1915
1997,96.4000,1.3600,243.8000,0.5366
1998,72.4000,1.3200,232.5000,0.4124
1999,65.5000,0.6600,215.1000,0.1995
2000,35.1000,0.7500,241.5000,0.1083
2001,50.9000,-0.0300,228.2000,-0.0068
2002,80.8000,0.5100,151.6000,0.2692
2003,86.6000,0.1900,347.2000,0.0463
2004,80.9000,1.3400,202.5000,0.5369
2005,66.0000,1.0300,246.1000,0.2768
2006,73.5000,0.2300,223.3000,0.0758
2007,54.8000,0.7100,225.0000,0.1723
2008,47.7000,1.8200,228.5000,0.3804
2009,45.3000,1.7200,216.9000,0.3581
2010,71.9000,-0.6500,191.6000,-0.2450
2011,48.1000,-0.5000,241.3000,-0.1005
2012,37.5000,0.7400,412.2000,0.0670
2013,36.3000,2.6900,209.9000,0.4652
2014,78.2000,1.1000,307.7000,0.2800
2015,67.2000,1.2300,225.9000,0.3659
2016,97.5000,1.2500,296.8000,0.4098
2017,75.1000,0.1600,299.9000,0.0389
2018,60.2000,3.0300,337.1000,0.5404
2019,92.9000,1.4000,356.1000,0.3663
