year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,35.4000,3.2500,288.2000,0.3991
1981,25.7000,4.2500,484.6000,0.2255
1982,35.2000,4.6200,286.6000,0.5676
1983,30.4000,5.2300,266.1000,0.5973
1984,25.1000,3.5700,448.6000,0.1999
1985,37.4000,4.2800,475.1000,0.3366
1986,38.1000,4.0500,278.4000,0.5539
1987,42.1000,2.9200,463.0000,0.2650
1988,20.0000,3.4900,469.5000,0.1487
1989,21.4000,5.4800,465.7000,0.2518
1990,44.1000,6.4400,398.3000,0.7125
1991,30.5000,4.1500,332.0000,0.3811
1992,27.5000,5.0700,413.7000,0.3367
1993,36.2000,5.1500,435.8000,0.4275
1994,23.7000,3.8300,546.6000,0.1659
1995,13.0000,4.3800,407.0000,0.1397
1996,20.1000,5.5200,392.6000,0.2827
1997,12.6000,4.6500,454.2000,0.1290
1998,27.4000,7.3800,385.0000,0.5254
1999,26.6000,2.3600,206.6000,0.3037
2000,26.6000,5.0400,476.3000,0.2815
2001,28.6000,4.9900,214.9000,0.6644
2002,34.0000,6.9300,458.6000,0.5138
2003,25.6000,6.4800,313.5000,0.5289
2004,33.0000,4.6100,295.4000,0.5148
2005,40.1000,3.9000,304.7000,0.5127
2006,27.3000,4.5400,424.9000,0.2916
2007,52.5000,4.6400,146.7000,1.6599
2008,34.3000,7.4800,195.0000,1.3155
2009,42.9000,5.6400,422.1000,0.5727
2010,83.6000,1.8500,302.2000,0.5128
2011,16.7000,4.3800,272.7000,0.2680
2012,39.7000,5.4300,331.4000,0.6498
2013,35.9000,3.7300,440.0000,0.3046
2014,28.9000,6.1900,244.1000,0.7325
2015,51.1000,5.5100,229.8000,1.2239
2016,27.3000,6.2400,396.9000,0.4292
2017,27.2000,6.4800,283.5000,0.6212
2018,32.2000,5.8400,705.5000,0.2666
2019,46.6000,6.7800,590.8000,0.5344
