year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,36.8000,4.8200,56.3000,3.1433
1981,17.9000,8.1600,24.7000,5.8919
1982,18.7000,7.3800,35.9000,3.8360
1983,22.2000,6.9300,137.3000,1.1189
1984,28.0000,4.2900,99.0000,1.2134
1985,19.2000,3.1600,48.8000,1.2402
1986,59.2000,6.1100,28.1000,12.8239
1987,65.6000,3.6800,88.8000,2.7190
1988,43.7000,3.7000,56.4000,2.8601
1989,29.9000,6.4100,38.0000,5.0328
1990,51.0000,7.9900,75.2000,5.4139
1991,39.9000,5.9100,39.5000,5.9535
1992,20.6000,5.1800,73.3000,1.4524
1993,49.6000,5.6300,95.7000,2.9168
1994,46.9000,6.1400,33.9000,8.4669
1995,14.6000,6.6200,65.3000,1.4773
1996,60.6000,5.6200,30.8000,11.0124
1997,41.1000,10.3000,60.0000,7.0408
1998,64.5000,4.9800,36.6000,8.7550
1999,45.1000,5.0300,51.5000,4.4006
2000,46.4000,8.5900,77.6000,5.1305
2001,61.1000,6.9800,78.4000,5.4323
2002,50.0000,7.8500,53.7000,7.2935
2003,40.0000,5.4200,72.7000,2.9754
2004,74.6000,7.3000,60.5000,8.9865
2005,28.9000,8.0800,86.2000,2.7049
2006,60.2000,6.5500,20.4000,19.2346
2007,33.5000,7.9100,71.3000,3.7107
2008,40.9000,9.7700,26.5000,15.0166
2009,81.6000,7.7000,44.6000,14.0484
2010,173.6000,2.7600,68.9000,6.9325
2011,51.5000,5.7700,53.1000,5.5820
2012,43.1000,8.4100,84.0000,4.3116
2013,41.0000,8.8600,104.8000,3.4628
2014,53.3000,7.7200,35.1000,11.6824
2015,98.0000,7.4800,97.0000,7.5487
2016,66.3000,9.2400,41.0000,14.9128
2017,35.6000,6.8500,86.4000,2.8201
2018,63.8000,8.4000,106.1000,5.0435
2019,28.1000,8.5200,78.0000,3.0665
