year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,6.1000,4.2500,51.3000,0.5044
1981,5.3000,5.9600,58.0000,0.5436
1982,4.0000,5.4600,26.3000,0.8269
1983,5.6000,4.4700,36.3000,0.6878
1984,2.7000,5.0200,87.0000,0.1557
1985,1.4000,4.4400,31.1000,0.1994
1986,6.1000,5.0500,27.4000,1.1197
1987,2.6000,5.1800,36.9000,0.3640
1988,0.6000,3.9900,51.7000,0.0462
1989,2.6000,5.3300,20.2000,0.6830
1990,15.4000,5.0200,54.5000,1.4170
1991,7.5000,4.9300,25.4000,1.4504
1992,11.5000,5.6200,75.8000,0.8508
1993,13.9000,5.0900,85.6000,0.8261
1994,0.6000,5.0900,32.5000,0.0937
1995,0.8000,4.6000,84.4000,0.0435
1996,1.6000,4.6100,44.0000,0.1671
1997,1.8000,7.6500,47.1000,0.2916
1998,22.3000,5.4900,29.6000,4.1239
1999,2.9000,5.2400,34.7000,0.4365
2000,2.3000,6.3800,36.4000,0.4023
2001,2.4000,5.7700,16.7000,0.8238
2002,12.0000,5.7900,44.5000,1.5573
2003,14.9000,4.6300,73.0000,0.9445
2004,7.1000,6.9700,12.6000,3.8945
2005,8.9000,6.4900,41.5000,1.3895
2006,7.1000,5.9500,27.5000,1.5298
2007,18.5000,6.1100,48.3000,2.3366
2008,5.1000,7.1900,21.4000,1.7066
2009,5.7000,6.9100,19.3000,2.0292
2010,6.9000,3.9000,18.6000,1.4394
2011,4.1000,5.3400,46.9000,0.4661
2012,10.8000,6.6800,69.1000,1.0433
2013,3.4000,8.4200,46.8000,0.6105
2014,2.9000,6.1300,57.9000,0.3067
2015,1.3000,6.7100,54.5000,0.1597
2016,7.9000,6.7600,44.7000,1.1912
2017,3.5000,6.7900,56.8000,0.4176
2018,3.3000,8.2600,51.5000,0.5282
2019,9.4000,6.8300,60.5000,1.0600
