year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,15.5000,13.1700,296.1000,0.6891
1981,8.0000,14.7300,357.0000,0.3300
1982,29.1000,13.8100,233.1000,1.7234
1983,4.6000,13.3900,359.1000,0.1715
1984,21.7000,13.7700,512.9000,0.5825
1985,15.9000,13.0500,171.3000,1.2102
1986,5.5000,13.6300,176.9000,0.4235
1987,24.1000,13.0200,260.8000,1.2026
1988,74.5000,12.7200,276.2000,3.4296
1989,81.4000,13.3200,259.8000,4.1706
1990,20.0000,13.3800,386.1000,0.6929
1991,22.8000,12.6900,253.4000,1.1417
1992,37.3000,13.6000,282.2000,1.7964
1993,26.3000,12.7600,178.1000,1.8837
1994,38.8000,14.5200,141.1000,3.9886
1995,2.4000,14.0800,176.2000,0.1916
1996,17.3000,12.7500,251.5000,0.8767
1997,8.3000,14.8900,54.9000,2.2467
1998,27.0000,14.1200,331.9000,1.1487
1999,0.0000,14.8100,161.5000,0.0000
2000,11.3000,15.9400,177.6000,1.0134
2001,32.7000,15.4300,179.9000,2.8030
2002,19.1000,15.0600,194.9000,1.4752
2003,23.4000,14.4500,507.9000,0.6656
2004,7.5000,15.6200,288.0000,0.4065
2005,10.0000,14.5600,322.8000,0.4510
2006,29.8000,15.2300,392.3000,1.1563
2007,7.1000,15.1200,428.1000,0.2507
2008,25.0000,15.2000,235.0000,1.6167
2009,10.5000,14.5200,263.6000,0.5783
2010,20.1000,13.5800,354.9000,0.7691
2011,1.4000,14.2500,249.0000,0.0801
2012,17.5000,14.5400,246.9000,1.0300
2013,15.1000,16.5100,152.1000,1.6375
2014,20.4000,15.2800,168.4000,1.8498
2015,10.6000,14.1700,202.8000,0.7401
2016,6.3000,14.5100,309.4000,0.2953
2017,33.2000,14.0100,255.9000,1.8165
2018,31.2000,15.7300,321.4000,1.5270
2019,8.4000,14.8300,340.0000,0.3663
