year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,26.9000,12.5400,384.6000,0.8766
1981,20.2000,14.0100,421.6000,0.6709
1982,33.8000,13.0500,463.5000,0.9517
1983,6.5000,12.7700,415.8000,0.1995
1984,24.5000,12.9300,374.6000,0.8456
1985,17.3000,12.4000,200.7000,1.0685
1986,34.1000,13.4000,181.6000,2.5142
1987,37.5000,12.4100,352.2000,1.3207
1988,43.4000,12.4000,243.0000,2.2135
1989,107.0000,12.5400,442.4000,3.0326
1990,48.2000,12.5300,265.1000,2.2770
1991,47.6000,11.9500,196.3000,2.8952
1992,43.9000,12.7200,297.3000,1.8782
1993,12.6000,12.2800,287.2000,0.5385
1994,24.3000,13.4700,362.4000,0.9026
1995,2.7000,13.6700,309.2000,0.1194
1996,14.4000,12.1900,284.5000,0.6167
1997,18.9000,13.4900,200.8000,1.2689
1998,49.4000,13.3400,511.0000,1.2898
1999,20.2000,13.7200,149.1000,1.8569
2000,18.1000,15.2100,365.4000,0.7532
2001,46.5000,14.0300,266.9000,2.4431
2002,27.5000,13.8100,298.2000,1.2731
2003,44.8000,12.9900,394.9000,1.4736
2004,9.9000,14.8900,252.1000,0.5845
2005,11.7000,14.4300,391.8000,0.4308
2006,33.0000,14.5700,241.7000,1.9880
2007,13.1000,14.6300,439.3000,0.4363
2008,21.8000,14.5400,307.2000,1.0314
2009,15.5000,13.5700,351.5000,0.5980
2010,18.7000,11.6600,474.7000,0.4592
2011,30.7000,13.5600,234.4000,1.7758
2012,24.5000,13.9100,204.2000,1.6686
2013,12.7000,14.9000,248.3000,0.7619
2014,21.8000,14.5900,195.0000,1.6299
2015,16.0000,13.6300,358.6000,0.6080
2016,14.9000,14.4600,361.6000,0.5956
2017,31.5000,13.4500,266.0000,1.5922
2018,19.1700,13.8500,328.7300,0.8071
2019,19.1700,13.8500,328.7300,0.8071
