year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,0.0000,10.4100,32.2000,0.0000
1981,0.2000,12.8600,37.1000,0.0692
1982,0.0000,12.0000,2.4000,0.0000
1983,0.0000,11.2000,45.8000,0.0000
1984,0.0000,10.4800,39.8000,0.0000
1985,1.1000,9.9800,2.3000,4.5724
1986,0.0000,11.0400,22.7000,0.0000
1987,0.7000,11.0300,24.0000,0.3204
1988,0.0000,9.7400,37.5000,0.0000
1989,1.0000,11.5000,14.6000,0.7825
1990,0.0000,11.2200,84.3000,0.0000
1991,0.0000,11.2700,60.3000,0.0000
1992,0.3000,11.5500,18.5000,0.1862
1993,0.0000,10.8400,31.4000,0.0000
1994,0.4000,10.6000,21.2000,0.1991
1995,0.0000,11.0000,42.7000,0.0000
1996,0.0000,10.5500,26.0000,0.0000
1997,0.0000,15.0800,14.2000,0.0000
1998,1.0000,10.4100,28.8000,0.3604
1999,0.0000,13.0000,10.3000,0.0000
2000,1.5000,15.4100,23.1000,0.9966
2001,0.9000,14.3600,4.2000,3.0051
2002,0.1000,13.6300,12.0000,0.1126
2003,0.4000,12.1800,16.6000,0.2917
2004,0.2000,14.8000,7.1000,0.4112
2005,0.2000,15.3200,28.8000,0.1061
2006,3.9000,14.0200,11.9000,4.5560
2007,0.0000,14.9500,27.1000,0.0000
2008,0.3000,16.2000,7.2000,0.6656
2009,0.0000,15.2500,6.9000,0.0000
2010,1.6000,11.5900,27.2000,0.6795
2011,0.0000,14.1400,7.0000,0.0000
2012,0.4000,15.3900,21.2000,0.2891
2013,0.0000,16.2000,6.3000,0.0000
2014,0.0000,14.1700,13.5000,0.0000
2015,2.1000,14.8500,23.1000,1.3444
2016,1.0000,15.3600,32.6000,0.4697
2017,0.0000,14.5700,12.6500,0.0000
2018,1.0300,14.9300,22.7800,0.6741
2019,1.0300,14.9300,22.7800,0.6741
