year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,28.8000,3.4000,47.0000,2.0810
1981,27.6000,7.4100,53.5000,3.8160
1982,21.3000,6.5300,18.5000,7.4759
1983,26.3000,6.8400,70.0000,2.5659
1984,37.0000,4.1600,116.7000,1.3167
1985,24.3000,2.4200,51.0000,1.1521
1986,52.7000,5.3800,110.4000,2.5671
1987,59.7000,3.8800,76.0000,3.0450
1988,53.2000,2.3700,42.7000,2.9467
1989,33.3000,5.8200,35.4000,5.4569
1990,67.2000,6.5600,53.0000,8.2989
1991,52.2000,5.3800,57.8000,4.8498
1992,41.8000,6.1500,133.2000,1.9292
1993,49.0000,5.3200,169.2000,1.5384
1994,44.6000,5.4000,109.3000,2.2032
1995,14.6000,6.6800,82.3000,1.1829
1996,58.6000,5.7700,79.4000,4.2552
1997,54.3000,10.7700,96.2000,6.0744
1998,45.1000,4.7900,62.2000,3.4677
1999,52.9000,4.2900,76.5000,2.9628
2000,85.2000,7.4100,85.7000,7.3590
2001,74.3000,5.6300,87.8000,4.7620
2002,58.5000,6.6300,48.3000,8.0114
2003,48.3000,4.3200,89.2000,2.3352
2004,80.8000,7.3200,36.9000,15.9749
2005,32.1000,7.3900,66.8000,3.5444
2006,70.0000,4.7900,45.2000,7.4004
2007,14.3000,8.1000,73.7000,1.5695
2008,28.1000,10.1400,36.7000,7.7454
2009,88.2000,7.6500,17.1000,39.2062
2010,190.6000,1.4100,55.6000,4.8130
2011,37.1000,5.7300,86.4000,2.4597
2012,44.4000,8.0200,100.7000,3.5334
2013,23.9000,8.4400,95.7000,2.1059
2014,55.0000,6.9100,19.5000,19.3958
2015,67.9000,7.5000,80.8000,6.2985
2016,47.8000,8.3200,109.5000,3.6279
2017,31.3000,6.2100,92.5000,2.1001
2018,65.9000,8.2100,25.4000,21.2223
2019,29.3000,7.3900,46.6000,4.6346
