year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,15.8000,10.9900,487.0000,0.3566
1981,24.8000,13.1800,264.3000,1.2367
1982,8.7000,13.4200,439.2000,0.2658
1983,15.7000,12.8300,350.8000,0.5739
1984,34.5000,11.3200,589.0000,0.6631
1985,11.2000,11.0800,623.1000,0.1991
1986,14.2000,12.5900,448.4000,0.3987
1987,29.2000,11.1000,473.0000,0.6853
1988,7.1000,11.4200,469.9000,0.1725
1989,4.8000,13.5600,403.6000,0.1612
1990,19.6000,12.1800,627.4000,0.3804
1991,23.7000,11.2200,683.9000,0.3889
1992,2.2000,12.5800,363.9000,0.0760
1993,4.0000,12.6200,471.5000,0.1071
1994,6.5000,13.1300,792.2000,0.1077
1995,3.3000,12.5000,677.4000,0.0609
1996,2.2000,12.4800,824.2000,0.0333
1997,19.4000,13.4000,273.1000,0.9517
1998,2.5000,13.9500,700.0000,0.0498
1999,6.1000,12.3200,195.0000,0.3851
2000,18.6000,13.3100,397.5000,0.6224
2001,15.5000,13.8900,450.2000,0.4782
2002,3.1000,14.4300,220.4000,0.2029
2003,5.8000,13.7200,300.1000,0.2651
2004,4.0000,13.5800,409.8000,0.1326
2005,14.5000,12.8200,431.7000,0.4304
2006,10.4000,13.1800,392.4000,0.3494
2007,40.5000,13.3200,361.3000,1.4925
2008,6.5000,14.0400,623.7000,0.1463
2009,6.0000,14.1100,376.0000,0.2251
2010,17.6000,11.7000,265.0000,0.7766
2011,11.4000,13.7000,415.3000,0.3760
2012,13.0000,13.8300,829.1000,0.2168
2013,6.0000,12.8200,574.2000,0.1340
2014,7.4000,15.1300,487.7000,0.2295
2015,17.1000,14.1900,281.6000,0.8616
2016,8.6000,14.8400,441.6000,0.2890
2017,17.1000,15.4600,509.2000,0.5191
2018,9.9000,15.0000,664.3000,0.2235
2019,9.9000,15.0000,316.6000,0.4688
