year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,16.8000,9.5000,230.7000,0.6918
1981,2.3000,11.1900,313.7000,0.0820
1982,17.8000,11.7000,287.9000,0.7229
1983,0.9000,10.5300,234.0000,0.0405
1984,12.0000,9.7900,199.5000,0.5887
1985,5.7000,9.7400,291.7000,0.1902
1986,13.7000,10.6600,135.5000,1.0771
1987,8.9000,10.9900,217.9000,0.4488
1988,9.2000,9.6400,471.9000,0.1879
1989,17.7000,11.2500,256.6000,0.7758
1990,45.6000,10.2700,180.2000,2.5973
1991,35.4000,9.8400,155.3000,2.2411
1992,9.2000,11.1500,362.9000,0.2826
1993,9.2000,10.7200,137.2000,0.7184
1994,8.1000,11.8900,357.2000,0.2697
1995,2.7000,10.9800,490.1000,0.0605
1996,11.4000,9.9800,417.7000,0.2722
1997,1.5000,12.0700,187.6000,0.0965
1998,20.8000,12.2100,224.0000,1.1333
1999,2.6000,12.6800,207.4000,0.1589
2000,9.3000,12.5700,223.8000,0.5223
2001,8.4000,12.6900,130.5000,0.8161
2002,19.9000,12.4600,239.2000,1.0361
2003,12.0000,11.5400,272.4000,0.5084
2004,11.1000,12.5500,297.5000,0.4681
2005,7.0000,11.9600,160.4000,0.5216
2006,7.0000,12.4100,278.9000,0.3113
2007,20.3000,12.1800,334.4000,0.7389
2008,10.5000,12.2100,336.8000,0.3805
2009,9.7000,12.5900,204.9000,0.5958
2010,19.7000,9.6100,252.3000,0.7503
2011,12.0000,10.9600,251.5000,0.5228
2012,5.9000,12.5100,260.7000,0.2829
2013,20.1000,12.7900,376.7000,0.6823
2014,3.2000,13.2200,133.8000,0.3160
2015,15.4000,12.2600,105.1000,1.7940
2016,9.0000,12.8300,313.8000,0.3679
2017,8.1000,12.9500,285.9000,0.3668
2018,18.3000,13.7700,408.2000,0.6173
2019,4.4000,12.7400,264.9000,0.2115
