year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,76.1000,1.4600,390.9000,0.2845
1981,137.6000,0.6800,563.1000,0.1662
1982,124.6000,0.0500,360.8000,0.0180
1983,78.2000,0.2000,405.4000,0.0382
1984,79.1000,1.5700,441.6000,0.2821
1985,93.6000,1.4300,365.3000,0.3664
1986,96.1000,0.7900,443.3000,0.1717
1987,111.3000,1.4200,445.0000,0.3563
1988,118.3000,1.5200,345.5000,0.5190
1989,193.8000,0.5900,482.8000,0.2360
1990,110.2000,0.2800,341.8000,0.0907
1991,117.0000,1.6600,364.7000,0.5313
1992,118.1000,1.5800,358.6000,0.5211
1993,130.4000,1.1800,385.0000,0.3990
1994,161.9000,1.1400,360.3000,0.5112
1995,132.6000,1.0900,377.6000,0.3843
1996,98.1000,1.8600,284.3000,0.6415
1997,138.2000,1.1000,287.5000,0.5270
1998,80.6000,2.6200,372.7000,0.5664
1999,113.3000,2.0600,453.1000,0.5158
2000,102.1000,0.6200,286.5000,0.2196
2001,135.2000,0.3800,288.3000,0.1763
2002,120.9000,1.7200,309.3000,0.6724
2003,125.6000,2.5600,440.9000,0.7300
2004,49.8000,1.9400,422.3000,0.2291
2005,100.2000,1.7700,446.7000,0.3976
2006,80.0000,1.4800,472.9000,0.2511
2007,99.1000,2.7600,429.1000,0.6370
2008,84.5000,2.0600,337.2000,0.5157
2009,136.4000,2.4200,365.2000,0.9039
2010,47.3000,2.7500,411.3000,0.3159
2011,150.9000,1.5400,436.5000,0.5312
2012,121.8000,1.9700,375.7000,0.6369
2013,133.6000,2.1300,379.7000,0.7498
2014,138.0000,2.2400,423.5000,0.7302
2015,93.3000,2.4400,344.3000,0.6622
2016,121.6000,2.8500,306.1000,1.1314
2017,117.8000,1.6500,385.0000,0.5054
2018,136.3000,2.4600,444.9000,0.7534
2019,120.2000,2.3700,441.1000,0.6450
