year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,30.9000,8.7100,113.6000,2.3667
1981,7.1000,10.9900,262.7000,0.2970
1982,3.7000,11.1200,194.2000,0.2117
1983,10.5000,10.9300,230.8000,0.4970
1984,8.8000,9.4900,137.9000,0.6050
1985,13.3000,9.2500,304.6000,0.4037
1986,11.5000,10.9500,281.6000,0.4468
1987,7.2000,10.3600,269.6000,0.2767
1988,9.0000,9.2000,289.9000,0.2855
1989,5.6000,11.4700,158.8000,0.4041
1990,24.2000,10.5000,355.8000,0.7140
1991,28.4000,9.2500,287.6000,0.9128
1992,10.8000,10.4800,294.0000,0.3849
1993,28.5000,10.5300,170.1000,1.7633
1994,10.2000,11.2300,336.1000,0.3408
1995,6.3000,9.8600,391.8000,0.1585
1996,22.2000,9.6100,350.7000,0.6080
1997,14.3000,11.3300,125.8000,1.2868
1998,19.9000,12.1400,305.1000,0.7913
1999,7.4000,11.3400,155.5000,0.5392
2000,21.9000,11.1400,239.1000,1.0195
2001,14.8000,11.5900,186.6000,0.9187
2002,16.3000,11.8600,216.9000,0.8909
2003,26.5000,10.6900,179.8000,1.5747
2004,9.1000,11.2400,301.0000,0.3398
2005,33.3000,10.0800,226.5000,1.4814
2006,6.2000,10.5300,210.1000,0.3106
2007,36.8000,11.0000,192.9000,2.0982
2008,16.8000,11.5000,309.8000,0.6235
2009,11.4000,11.8100,165.6000,0.8127
2010,44.4000,8.0200,160.8000,2.2136
2011,9.4000,9.8500,152.4000,0.6069
2012,6.3000,10.7800,200.2000,0.3389
2013,22.4000,10.0500,376.1000,0.5985
2014,3.5000,12.1900,217.6000,0.1960
2015,7.4000,11.0700,262.4000,0.3121
2016,2.5000,11.2300,293.5000,0.0956
2017,17.7000,11.8900,261.2000,0.8057
2018,12.3000,12.0400,258.3000,0.5730
2019,15.7000,10.9600,259.7000,0.6620
