year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,18.8000,2.5300,318.1000,0.1494
1981,23.5000,4.5000,319.6000,0.3308
1982,32.4000,4.5200,269.0000,0.5436
1983,32.4000,4.8400,491.4000,0.3190
1984,14.6000,3.3300,469.1000,0.1037
1985,27.2000,4.1600,710.8000,0.1591
1986,25.9000,4.0600,321.0000,0.3272
1987,21.4000,2.0300,353.8000,0.1228
1988,33.5000,3.1700,349.3000,0.3042
1989,31.4000,5.1300,275.3000,0.5852
1990,21.9000,6.3200,420.4000,0.3291
1991,55.7000,4.0300,395.4000,0.5678
1992,23.5000,4.8100,381.3000,0.2965
1993,27.7000,4.8300,355.5000,0.3760
1994,44.5000,3.4400,486.7000,0.3142
1995,31.0000,3.5900,346.3000,0.3215
1996,19.1000,5.5900,362.7000,0.2941
1997,20.7000,4.4600,432.7000,0.2133
1998,34.3000,7.0900,554.5000,0.4383
1999,36.5000,2.0900,333.7000,0.2288
2000,29.1000,4.4500,453.2000,0.2859
2001,34.4000,4.4300,274.0000,0.5560
2002,28.9000,6.5700,280.7000,0.6758
2003,24.4000,6.4100,479.3000,0.3264
2004,62.8000,3.9800,228.4000,1.0952
2005,45.8000,3.1700,453.1000,0.3203
2006,40.1000,3.8800,386.7000,0.4025
2007,62.2000,4.4200,214.9000,1.2792
2008,48.4000,7.0700,258.4000,1.3241
2009,56.3000,4.5300,568.7000,0.4483
2010,103.2000,1.6400,315.8000,0.5355
2011,24.1000,3.7400,386.5000,0.2333
2012,32.7000,4.1500,570.6000,0.2375
2013,41.8000,2.7200,543.6000,0.2094
2014,44.6000,5.3300,641.4000,0.3703
2015,63.7000,4.4600,502.5000,0.5655
2016,34.7000,5.3900,416.8000,0.4490
2017,36.2000,5.6200,437.3000,0.4655
2018,31.2000,5.0500,550.7000,0.2863
2019,37.9000,6.0400,643.3000,0.3560
