year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,30.7000,13.0700,418.1000,0.9592
1981,18.7000,15.7900,256.7000,1.1500
1982,33.8000,15.3500,428.5000,1.2104
1983,1.8000,14.6700,297.5000,0.0888
1984,20.2000,13.7800,408.1000,0.6821
1985,16.8000,13.1800,146.2000,1.5129
1986,33.1000,14.9100,193.4000,2.5505
1987,43.6000,13.6200,215.0000,2.7611
1988,47.5000,13.5800,359.3000,1.7953
1989,133.4000,14.1200,364.2000,5.1699
1990,76.9000,14.0300,403.7000,2.6718
1991,45.5000,12.5700,122.4000,4.6683
1992,50.5000,14.2700,248.1000,2.9025
1993,22.4000,13.5800,246.7000,1.2325
1994,20.0000,15.2300,233.9000,1.3016
1995,0.0000,15.1900,451.4000,0.0000
1996,14.7000,13.5000,449.1000,0.4419
1997,8.7000,15.0500,73.0000,1.7908
1998,54.2000,14.2000,337.7000,2.2780
1999,12.8000,14.6600,258.3000,0.7260
2000,21.2000,16.5200,483.5000,0.7241
2001,67.3000,15.6500,342.6000,3.0736
2002,32.1000,15.1400,178.9000,2.7143
2003,47.6000,14.4600,523.4000,1.3144
2004,12.1000,16.1800,439.0000,0.4460
2005,11.5000,15.3600,256.1000,0.6895
2006,48.6000,16.0600,209.7000,3.7200
2007,5.4000,16.2800,321.5000,0.2734
2008,29.7000,16.4700,251.5000,1.9439
2009,17.9000,15.0600,264.3000,1.0197
2010,16.1000,13.8200,291.0000,0.7644
2011,31.4000,15.4600,309.8000,1.5662
2012,40.8000,15.7200,219.2000,2.9248
2013,22.8000,16.0200,163.9000,2.2271
2014,32.4000,16.5600,164.8000,3.2529
2015,10.5000,15.4800,248.7000,0.6532
2016,7.6000,16.3300,385.3000,0.3219
2017,17.5000,16.6000,223.9000,1.2967
2018,26.7000,16.6000,363.4000,1.2194
2019,14.5000,16.9100,339.6000,0.7216
