year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,10.3000,1.6100,85.0000,0.1944
1981,10.5000,3.8400,230.7000,0.1747
1982,20.8000,3.4800,158.7000,0.4560
1983,17.2000,3.0500,193.6000,0.2712
1984,8.6000,2.4900,165.1000,0.1298
1985,14.3000,1.7500,121.9000,0.2054
1986,12.9000,2.8400,131.4000,0.2784
1987,12.8000,1.9700,204.6000,0.1230
1988,15.1000,1.3600,160.7000,0.1280
1989,15.4000,4.7500,118.9000,0.6143
1990,9.8000,4.9200,260.1000,0.1852
1991,25.9000,2.3700,155.4000,0.3947
1992,9.0000,3.5900,176.8000,0.1828
1993,12.4000,3.0300,237.8000,0.1579
1994,7.2000,3.5800,154.9000,0.1662
1995,8.2000,2.3300,181.7000,0.1049
1996,12.4000,3.4200,265.5000,0.1594
1997,7.4000,4.7400,89.3000,0.3927
1998,9.7000,6.3300,353.1000,0.1740
1999,13.5000,4.0700,142.1000,0.3865
2000,9.0000,4.2900,136.8000,0.2820
2001,7.1000,4.4300,78.1000,0.4025
2002,16.2000,5.7200,93.9000,0.9853
2003,14.9000,4.6700,168.9000,0.4121
2004,10.9000,4.8400,134.3000,0.3928
2005,8.6000,3.7300,133.4000,0.2402
2006,7.0000,3.8500,225.7000,0.1195
2007,16.2000,4.1400,165.7000,0.4045
2008,22.4000,5.4900,182.8000,0.6721
2009,5.2000,5.7500,123.1000,0.2426
2010,15.1000,1.7900,46.7000,0.5773
2011,14.3000,3.6400,85.6000,0.6080
2012,23.0000,3.6900,255.4000,0.3325
2013,17.6000,4.2200,157.5000,0.4710
2014,7.4000,6.3400,200.9000,0.2333
2015,72.4000,4.8200,133.3000,2.6157
2016,12.4000,5.2900,119.2000,0.5494
2017,6.5000,6.1100,140.9000,0.2817
2018,5.6000,7.1000,212.8000,0.1869
2019,18.7000,5.6000,77.4000,1.3504
