year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,38.5000,7.1400,311.3000,0.8822
1981,39.3000,8.6200,392.3000,0.8629
1982,14.2000,8.6800,511.6000,0.2409
1983,31.4000,9.0800,530.1000,0.5379
1984,30.1000,6.7500,586.7000,0.3461
1985,30.3000,7.4800,1008.1000,0.2249
1986,31.4000,8.0800,751.7000,0.3374
1987,38.7000,7.3400,420.6000,0.6749
1988,12.1000,7.0500,438.7000,0.1944
1989,13.0000,9.3600,438.2000,0.2775
1990,49.6000,8.8500,574.5000,0.7637
1991,23.7000,7.8900,430.4000,0.4343
1992,18.6000,8.6200,368.0000,0.4357
1993,18.0000,8.6500,357.1000,0.4359
1994,13.8000,8.4000,388.1000,0.2986
1995,34.8000,7.6200,911.7000,0.2908
1996,20.5000,7.7000,760.4000,0.2076
1997,61.5000,8.4400,492.9000,1.0532
1998,43.1000,10.6200,463.0000,0.9889
1999,28.6000,8.2500,405.0000,0.5824
2000,52.9000,8.3500,357.7000,1.2350
2001,43.9000,8.6200,591.0000,0.6405
2002,35.9000,10.2300,381.6000,0.9624
2003,22.8000,9.2900,505.2000,0.4190
2004,80.1000,8.6200,566.3500,1.2184
2005,17.7000,7.0700,553.9000,0.2259
2006,35.4000,7.6300,627.3000,0.4303
2007,93.6000,7.3900,517.0000,1.3379
2008,22.2000,9.6500,568.9000,0.3763
2009,82.2000,8.7300,423.8000,1.6925
2010,135.7000,6.1100,1000.6000,0.8287
2011,3.5000,7.2800,448.4000,0.0568
2012,48.0000,8.1400,591.2000,0.6606
2013,45.0000,7.1100,752.0000,0.4253
2014,25.9000,9.3800,362.9300,0.6693
2015,52.4000,8.5400,542.7000,0.8244
2016,51.5000,9.1500,571.2000,0.8253
2017,25.6000,9.0100,413.3000,0.5579
2018,41.5700,8.9000,509.0700,0.7267
2019,41.5700,8.9000,509.0700,0.7267
