year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,16.5000,11.4000,249.8000,0.7526
1981,3.9000,12.8500,361.1000,0.1387
1982,17.6000,13.0700,243.5000,0.9440
1983,4.7000,11.5600,166.0000,0.3270
1984,24.0000,11.2100,285.3000,0.9424
1985,12.1000,11.5000,222.2000,0.6260
1986,13.5000,11.9800,128.4000,1.2583
1987,21.0000,12.3600,273.0000,0.9503
1988,16.1000,11.0000,529.2000,0.3345
1989,39.1000,11.7400,272.2000,1.6860
1990,53.4000,10.8800,243.4000,2.3859
1991,31.0000,10.7300,164.8000,2.0181
1992,20.0000,12.0100,253.9000,0.9453
1993,5.8000,11.9200,334.9000,0.2065
1994,47.5000,12.2500,200.9000,2.8954
1995,9.1000,12.1100,226.8000,0.4858
1996,13.4000,10.6800,262.1000,0.5459
1997,2.1000,12.8600,99.3000,0.2718
1998,13.6000,12.7700,226.1000,0.7680
1999,4.7000,13.2500,188.7000,0.3299
2000,13.0000,13.6300,174.6000,1.0144
2001,18.9000,13.4400,241.9000,1.0494
2002,24.3000,12.9800,137.8000,2.2866
2003,23.6000,12.1100,369.0000,0.7742
2004,21.7000,14.0500,243.9000,1.2498
2005,5.9000,13.5800,233.5000,0.3430
2006,54.4000,13.8500,265.2000,2.8395
2007,31.7000,13.5600,313.1000,1.3721
2008,13.8000,13.3500,153.8000,1.1971
2009,18.0000,13.7000,225.4300,1.0933
2010,11.6000,11.6100,244.2000,0.5513
2011,31.6000,12.3700,257.1000,1.5193
2012,17.5000,13.5500,310.9000,0.7622
2013,31.1000,14.7300,428.4000,1.0692
2014,17.7000,14.3100,227.0000,1.1154
2015,16.0000,14.2100,80.8000,2.8097
2016,12.1000,14.0000,391.5000,0.4326
2017,11.0000,14.3000,263.3000,0.5971
2018,20.0000,15.7500,227.8000,1.3823
2019,9.1000,14.5000,216.5000,0.6094
