year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,31.4000,13.8300,534.2000,0.8125
1981,39.7000,16.0600,450.4000,1.4150
1982,17.8000,15.1400,462.4000,0.5826
1983,3.9000,15.2600,212.7000,0.2797
1984,28.8000,14.6100,480.0000,0.8763
1985,24.9000,14.1500,309.7000,1.1371
1986,53.0000,15.5200,307.1000,2.6773
1987,23.5000,13.7600,323.2000,1.0000
1988,41.2000,14.4500,330.1000,1.8024
1989,138.3000,14.6200,727.1000,2.7800
1990,34.4000,14.7300,267.8000,1.8919
1991,44.6000,13.1300,447.7000,1.3079
1992,45.5000,14.6200,250.8000,2.6518
1993,23.4000,14.3800,484.5000,0.6945
1994,29.8000,16.1300,301.9000,1.5920
1995,4.6000,15.5700,478.0000,0.1498
1996,8.8000,14.4700,672.1000,0.1894
1997,14.3000,15.9700,250.7000,0.9104
1998,34.3000,15.2200,514.8000,1.0136
1999,8.7000,15.4700,172.1000,0.7813
2000,20.9000,17.4900,988.4000,0.3697
2001,64.7000,16.6200,401.0000,2.6805
2002,44.8000,15.8800,390.5000,1.8213
2003,58.0000,14.8100,486.0000,1.7668
2004,32.7000,16.9700,443.4000,1.2512
2005,23.3000,15.9400,687.6000,0.5400
2006,56.1000,17.0300,300.4000,3.1790
2007,0.0000,17.3700,396.8000,0.0000
2008,26.7000,17.2500,380.7000,1.2098
2009,14.4000,15.7500,493.8000,0.4591
2010,13.7000,15.0000,692.3000,0.2968
2011,26.3000,16.6300,318.4000,1.3731
2012,18.4000,16.6500,321.9000,0.9512
2013,9.9000,17.3200,476.4000,0.3599
2014,20.4000,16.7000,125.2000,2.7193
2015,12.4000,15.6700,307.0000,0.6327
2016,1.2000,16.6200,355.9000,0.0560
2017,26.2000,16.5900,257.2000,1.6894
2018,41.2000,16.6900,530.1000,1.2967
2019,30.6000,16.7500,294.4000,1.7403
