year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,15.5000,3.7200,72.7000,0.7912
1981,12.3000,6.2300,100.4000,0.7621
1982,11.0000,5.4100,40.1000,1.4791
1983,7.0000,5.0200,142.0000,0.2475
1984,8.3000,3.7200,68.6000,0.4491
1985,8.1000,2.8200,54.8000,0.4155
1986,37.2000,4.2600,66.5000,2.3781
1987,13.6000,3.7600,53.3000,0.9587
1988,18.3000,3.0300,105.5000,0.5259
1989,12.7000,4.9200,118.1000,0.5292
1990,25.6000,5.4600,83.8000,1.6672
1991,22.1000,4.9000,53.3000,2.0266
1992,17.9000,4.7900,142.1000,0.6035
1993,29.2000,3.7400,192.7000,0.5661
1994,21.0000,4.4100,83.4000,1.1082
1995,3.7000,5.2100,84.8000,0.2272
1996,19.0000,3.9800,35.0000,2.1529
1997,8.2000,9.6000,27.5000,2.8519
1998,17.4000,4.0500,57.3000,1.2287
1999,9.9000,3.9100,88.7000,0.4361
2000,28.8000,6.7400,66.2000,2.9293
2001,22.6000,6.4400,109.9000,1.3232
2002,25.5000,5.1000,121.3000,1.0710
2003,26.7000,3.8700,76.6000,1.3474
2004,27.4000,6.4400,75.5000,2.3342
2005,15.3000,6.1000,103.6000,0.9003
2006,14.2000,5.7800,42.4000,1.9324
2007,7.9000,5.9900,218.4000,0.2166
2008,6.6000,7.9000,37.5000,1.3871
2009,9.8000,6.6000,50.4000,1.2816
2010,80.9000,2.6800,84.2000,2.5751
2011,16.9000,5.4800,81.6000,1.1332
2012,20.7000,6.6300,127.5000,1.0762
2013,8.2000,7.4200,97.4000,0.6243
2014,21.4000,5.8900,62.9000,2.0019
2015,22.5000,5.7500,89.4000,1.4455
2016,32.4000,6.2500,163.5000,1.2386
2017,10.2000,6.3400,84.7000,0.7631
2018,15.1000,6.3600,155.1000,0.6189
2019,6.8000,6.2600,109.3000,0.3888
