year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,9.8000,9.8600,46.0000,2.0960
1981,1.3000,11.0700,64.3000,0.2235
1982,6.2000,10.8500,71.8000,0.9354
1983,1.0000,9.9100,82.5000,0.1200
1984,6.6000,10.3600,127.4000,0.5363
1985,1.4000,9.9500,90.1000,0.1545
1986,22.7000,10.3300,101.6000,2.3063
1987,5.4000,11.0200,105.2000,0.5651
1988,11.9000,9.5200,120.9000,0.9363
1989,16.1000,10.6300,98.0000,1.7450
1990,20.4000,10.6600,126.3000,1.7197
1991,5.7000,10.5500,103.5000,0.5802
1992,8.4000,10.9300,186.3000,0.4925
1993,6.6000,10.7600,70.6000,1.0049
1994,4.1000,11.3300,104.6000,0.4436
1995,9.5000,10.1600,197.3000,0.4888
1996,4.3000,9.3200,89.6000,0.4465
1997,2.9000,12.2200,118.9000,0.2978
1998,7.8000,11.8800,66.6000,1.3898
1999,4.3000,12.0400,78.0000,0.6630
2000,4.0000,11.9000,95.1000,0.5001
2001,4.4000,11.5800,59.6000,0.8533
2002,11.2000,11.5600,128.4000,1.0075
2003,6.2000,11.5600,112.0000,0.6392
2004,2.2000,13.0900,86.3000,0.3334
2005,1.8000,12.3400,33.1000,0.6690
2006,5.1000,12.4300,142.6000,0.4441
2007,13.8000,12.2000,128.4000,1.3104
2008,9.2000,13.2700,117.5000,1.0380
2009,2.8000,12.9300,91.0000,0.3976
2010,10.7000,10.6400,106.4000,1.0692
2011,1.4000,11.0200,61.5000,0.2504
2012,12.3000,12.4200,216.1000,0.7067
2013,8.4000,13.9200,68.2000,1.7121
2014,4.6700,13.1600,88.4000,0.6938
2015,8.0000,12.3600,46.0000,2.1447
2016,8.1000,12.5200,163.1000,0.6216
2017,8.4000,12.6300,135.9000,0.7798
2018,5.0000,14.6700,206.5000,0.3550
2019,0.7000,12.9900,94.2000,0.0965
