year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,90.9000,-0.1700,399.1000,-0.0394
1981,90.8000,-0.4300,335.7000,-0.1173
1982,107.4000,-0.8700,286.5000,-0.3259
1983,70.5000,-1.2800,333.1000,-0.2702
1984,97.0000,0.5100,386.7000,0.1284
1985,65.2000,0.2600,396.4000,0.0422
1986,67.7000,-0.7000,267.3000,-0.1778
1987,111.6000,-0.2400,298.3000,-0.0898
1988,85.6000,0.2500,221.1000,0.0984
1989,125.3000,-0.3400,370.9000,-0.1164
1990,76.1000,-1.2600,283.0000,-0.3398
1991,90.2000,0.4800,324.5000,0.1326
1992,82.6000,0.0700,281.4000,0.0195
1993,84.8000,-0.3900,313.7000,-0.1066
1994,103.6000,-0.2300,288.0000,-0.0844
1995,102.7000,-0.2600,367.6000,-0.0726
1996,98.3000,0.7500,312.0000,0.2372
1997,153.9000,-0.8200,253.3000,-0.4978
1998,50.8000,0.9800,330.5000,0.1505
1999,79.5000,1.2100,375.8000,0.2563
2000,72.9000,-1.0600,316.5000,-0.2450
2001,147.6000,-1.2800,224.9000,-0.8393
2002,109.3000,0.1200,190.9000,0.0715
2003,80.9000,0.6900,346.3000,0.1607
2004,95.4000,0.6400,352.8000,0.1722
2005,91.3000,0.1200,393.8000,0.0267
2006,69.9000,0.0300,318.9000,0.0057
2007,76.1000,1.0500,426.4000,0.1877
2008,95.4000,0.3700,330.6000,0.1054
2009,103.2000,1.0800,351.1000,0.3178
2010,29.6000,1.0900,407.1000,0.0796
2011,110.2000,0.0800,295.9000,0.0299
2012,109.2000,0.6200,400.4000,0.1701
2013,164.0000,0.4500,269.8000,0.2754
2014,141.0000,0.6500,353.1000,0.2599
2015,65.1000,0.8800,286.2000,0.1992
2016,143.1000,0.7400,195.6000,0.5421
2017,103.9000,0.0700,274.2000,0.0259
2018,157.8000,1.0500,341.5000,0.4860
2019,131.5000,0.3900,351.6000,0.1455
