year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,78.3000,-2.8400,112.8000,-1.9713
1981,114.9000,-1.9900,105.3000,-2.1660
1982,33.6000,-3.0900,129.6000,-0.8011
1983,68.0000,-4.1800,106.4000,-2.6699
1984,97.3000,-2.8100,36.7000,-7.4234
1985,77.0000,-3.1800,71.1000,-3.4419
1986,112.3000,-4.5900,164.5000,-3.1302
1987,58.5000,-2.7800,167.1000,-0.9740
1988,59.7000,-3.5300,103.8000,-2.0286
1989,69.4000,-4.7400,105.2000,-3.1263
1990,64.9000,-3.2700,62.8000,-3.3758
1991,103.0000,-2.9300,157.1000,-1.9208
1992,114.8000,-4.6300,114.7000,-4.6304
1993,149.2000,-3.9300,80.8000,-7.2567
1994,100.0000,-3.7900,120.4000,-3.1481
1995,99.0000,-4.1900,108.3000,-3.8239
1996,129.4000,-4.3500,122.1000,-4.6109
1997,37.6000,-1.7100,80.8000,-0.7962
1998,95.0000,-2.5800,261.7000,-0.9360
1999,99.8000,-3.3000,165.9000,-1.9866
2000,77.6000,-2.6800,105.5000,-1.9705
2001,82.1000,-1.5500,183.4000,-0.6920
2002,63.1000,-1.8900,102.4000,-1.1650
2003,115.8000,-3.8700,115.7000,-3.8739
2004,68.2000,-1.5600,162.1000,-0.6563
2005,87.6000,-2.8300,164.6000,-1.5031
2006,52.5000,-2.0500,74.6000,-1.4415
2007,50.2000,-0.7500,172.6000,-0.2193
2008,75.9000,-1.1000,110.7000,-0.7528
2009,63.0000,-2.0500,131.0000,-0.9836
2010,95.8000,-1.7000,158.4000,-1.0275
2011,83.4000,-2.1700,164.9000,-1.0955
2012,119.7000,-3.2000,133.9000,-2.8566
2013,78.6000,-1.0800,98.2000,-0.8604
2014,86.2000,-2.6600,146.4000,-1.5669
2015,100.6000,-2.1800,158.3000,-1.3855
2016,224.9000,-0.6900,245.4000,-0.6293
2017,174.5000,-3.5100,185.3500,-3.3056
2018,165.7300,-2.1300,196.3500,-1.7946
2019,165.7300,-2.1300,196.3500,-1.7946
