year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,18.2000,9.6800,423.3000,0.4160
1981,10.1000,11.8600,371.3000,0.3224
1982,5.1000,11.8300,341.1000,0.1769
1983,16.8000,11.4000,305.2000,0.6272
1984,32.7000,10.0000,752.6000,0.4345
1985,12.4000,9.8900,490.8000,0.2497
1986,13.8000,11.1900,657.3000,0.2349
1987,35.0000,9.9100,298.5000,1.1611
1988,6.1000,10.1800,350.9000,0.1769
1989,3.1000,12.3600,358.1000,0.1070
1990,15.1000,10.9400,507.7000,0.3253
1991,15.0000,9.9500,568.8000,0.2623
1992,5.9000,11.2600,376.3000,0.1765
1993,3.7000,11.3700,614.6000,0.0684
1994,5.6000,11.1800,671.6000,0.0932
1995,7.5000,10.4400,648.1000,0.1208
1996,2.9000,10.7800,838.5000,0.0373
1997,11.3000,12.0000,370.0000,0.3663
1998,1.4000,12.5900,566.4000,0.0311
1999,12.4000,10.8400,241.0000,0.5577
2000,15.0000,11.5300,373.4000,0.4629
2001,15.3000,11.9900,594.7000,0.3083
2002,1.8000,12.9500,394.9000,0.0590
2003,21.2000,11.7700,310.3000,0.8040
2004,13.2000,11.8300,330.4000,0.4727
2005,11.2000,10.8000,473.5000,0.2554
2006,28.5000,11.1600,350.0000,0.9086
2007,44.7000,11.0500,301.5000,1.6382
2008,6.1000,11.8100,394.0000,0.1828
2009,21.5000,12.1600,336.6000,0.7765
2010,18.0000,9.8500,629.3000,0.2816
2011,5.7000,11.6200,361.5000,0.1831
2012,13.2000,12.2000,805.3000,0.2000
2013,14.0000,10.0800,532.5000,0.2650
2014,8.3000,12.6700,246.3000,0.4269
2015,14.1000,12.0900,285.2000,0.5975
2016,5.9000,12.7700,733.6000,0.1027
2017,14.2000,12.9100,622.6000,0.2945
2018,9.4000,12.6300,552.7000,0.2148
2019,8.2000,12.6700,419.7000,0.2474
