year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,3.0700,7.2900,85.7000,0.2606
1981,0.4000,9.5300,56.8000,0.0670
1982,3.9700,9.3200,21.5000,1.7119
1983,9.7000,8.0900,56.0000,1.3987
1984,1.5000,8.5200,96.1000,0.1328
1985,0.3000,7.7200,38.1000,0.0606
1986,1.5000,8.6400,36.9000,0.3505
1987,0.9000,9.0800,49.0000,0.1665
1988,2.0000,7.4900,63.8000,0.2343
1989,2.2000,9.0900,49.3000,0.4047
1990,2.4000,8.7700,26.7000,0.7856
1991,6.0000,8.1800,39.7000,1.2326
1992,5.1000,9.1600,41.3000,1.1289
1993,1.8000,9.0800,98.5000,0.1657
1994,0.7000,9.2200,91.9000,0.0702
1995,0.9000,7.5200,72.6000,0.0932
1996,4.8000,7.2900,136.4000,0.2564
1997,6.9000,10.1300,59.9000,1.1651
1998,4.9000,10.1300,121.2000,0.4093
1999,0.4000,9.7900,43.1000,0.0906
2000,2.1000,9.7000,78.8000,0.2582
2001,0.2000,9.0600,38.5000,0.0470
2002,3.1000,9.4200,96.5000,0.3022
2003,7.4000,9.2300,75.8000,0.8995
2004,1.7000,10.4800,79.9000,0.2226
2005,0.7000,9.4200,63.8000,0.1032
2006,5.0000,9.5600,68.7000,0.6946
2007,13.5000,9.4500,69.5000,1.8326
2008,5.0000,10.8100,76.4000,0.7065
2009,2.1000,10.6400,69.0000,0.3234
2010,6.0000,7.5000,50.9000,0.8822
2011,0.5000,8.0200,50.3000,0.0795
2012,2.5000,9.8700,134.4000,0.1834
2013,0.3700,11.3200,37.2000,0.1113
2014,1.7700,10.5000,82.1000,0.2257
2015,4.8000,9.6600,64.7000,0.7152
2016,2.0000,10.3100,139.5000,0.1477
2017,11.3000,9.6200,68.6000,1.5829
2018,2.5000,9.8600,90.9300,0.2709
2019,2.5000,9.8600,90.9300,0.2709
