year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,24.6000,9.4600,322.9000,0.7201
1981,15.9000,11.2200,364.5000,0.4894
1982,34.5000,10.7300,349.4000,1.0592
1983,30.3000,9.6400,317.1000,0.9213
1984,36.5000,10.0600,316.6000,1.1589
1985,19.8000,9.7600,298.6000,0.6467
1986,36.0000,10.4500,216.1000,1.7402
1987,44.9000,10.3700,331.0000,1.4061
1988,38.9000,9.3600,482.5000,0.7547
1989,89.1000,10.0600,216.9000,4.1319
1990,65.4000,10.4000,336.0000,2.0245
1991,65.7000,9.7700,222.2000,2.8861
1992,40.7000,10.8300,351.6000,1.2530
1993,20.5000,10.2800,365.1000,0.5768
1994,59.5000,11.2300,342.9000,1.9481
1995,6.1000,11.0900,222.2000,0.3044
1996,39.4000,9.4600,344.0000,1.0830
1997,16.4000,11.9100,155.2000,1.2574
1998,24.9000,11.2900,266.6000,1.0544
1999,23.9000,11.6700,222.1000,1.2551
2000,24.4000,12.7900,386.3000,0.8079
2001,44.4000,11.8900,277.2000,1.9033
2002,40.4000,11.3100,207.2000,2.2033
2003,43.3000,10.9800,552.7000,0.8597
2004,12.8000,12.6900,278.7000,0.5828
2005,10.3000,12.6500,259.9000,0.5012
2006,43.9000,12.6100,440.2000,1.2570
2007,71.0000,11.9400,279.9000,3.0274
2008,48.4000,12.5900,301.0000,2.0238
2009,39.3000,12.0800,291.1000,1.6308
2010,22.1000,10.6700,409.5000,0.5756
2011,42.8000,10.6800,334.9000,1.3639
2012,26.3000,11.2900,312.3000,0.9506
2013,20.6000,12.8600,405.3000,0.6535
2014,31.4000,11.6800,279.8000,1.3103
2015,22.3000,11.4700,161.8000,1.5803
2016,19.1000,11.5700,272.8000,0.8097
2017,29.7000,11.4100,354.7500,0.9548
2018,42.8000,13.1400,328.7000,1.7105
2019,9.0000,11.9300,240.8000,0.4457
