year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,8.4000,15.1800,1.4000,85.0104
1981,6.5000,15.8500,98.6000,1.0435
1982,0.3000,14.6800,49.4000,0.0890
1983,1.0000,13.9400,6.9000,1.9921
1984,4.0000,14.3300,3.5000,15.9227
1985,5.2000,14.5600,1.5000,47.3334
1986,0.0000,13.3900,5.5000,0.0000
1987,3.0000,14.3200,49.4000,0.8677
1988,0.6000,13.8800,20.8000,0.3984
1989,0.1000,13.5800,37.9000,0.0357
1990,7.5000,14.5400,6.5000,16.5242
1991,6.5000,13.9700,34.5000,2.6245
1992,29.4000,13.9800,50.9000,8.0568
1993,4.9000,14.2500,53.7000,1.2983
1994,3.9000,14.3600,5.0000,10.9835
1995,2.7000,13.7800,5.2000,7.0186
1996,4.3000,12.9200,70.5000,0.7872
1997,0.0000,15.5800,32.3000,0.0000
1998,0.2000,14.6900,25.8000,0.1134
1999,0.4000,14.9600,10.7000,0.5540
2000,0.0000,15.9500,8.5000,0.0000
2001,1.2000,15.8800,31.4000,0.6051
2002,17.7000,15.8300,79.8000,3.5078
2003,14.2000,14.1800,19.8000,10.1156
2004,5.6000,15.8700,22.1000,4.0031
2005,18.8000,15.2300,41.4000,6.8996
2006,18.5000,15.9200,29.6000,9.9189
2007,1.9000,16.8300,16.0000,1.9857
2008,10.8000,17.0300,7.0000,25.9055
2009,0.0000,16.0500,1.7000,0.0000
2010,15.5000,15.4800,52.4000,4.5688
2011,12.2000,14.8200,29.8000,6.0459
2012,18.7000,14.9600,30.0000,9.2960
2013,0.1000,16.4500,62.1000,0.0264
2014,0.5000,15.7100,42.5000,0.1843
2015,4.1000,16.7100,57.4000,1.1916
2016,0.0000,17.2900,49.4000,0.0000
2017,9.9000,16.2800,37.4000,4.2992
2018,0.0000,16.7900,35.7000,0.0000
2019,0.0000,16.5100,14.6000,0.0000
