year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,38.2000,13.9700,596.3000,0.8950
1981,35.8000,16.0800,572.8000,1.0047
1982,18.7000,15.1100,417.5000,0.6765
1983,6.5000,15.2500,492.2000,0.2014
1984,22.3000,14.7500,302.7000,1.0865
1985,21.0000,14.2100,340.4000,0.8766
1986,54.1000,15.7900,413.2000,2.0668
1987,21.2000,13.9500,316.6000,0.9341
1988,37.8000,14.4500,430.0000,1.2701
1989,140.4000,14.5400,298.1000,6.8469
1990,38.5000,14.7700,522.5000,1.0883
1991,40.7000,13.4000,393.9000,1.3840
1992,45.5000,14.8100,399.6000,1.6864
1993,31.1000,14.0500,392.4000,1.1136
1994,21.7000,15.8400,360.7000,0.9526
1995,10.3000,15.5600,531.7000,0.3014
1996,22.0000,14.1200,624.0000,0.4978
1997,18.8000,15.7100,349.7000,0.8445
1998,29.4000,14.8500,350.8000,1.2445
1999,0.0000,15.6600,290.3000,0.0000
2000,22.4000,17.5200,763.7000,0.5137
2001,57.6000,16.1800,383.6000,2.4295
2002,27.2000,15.8000,466.0000,0.9218
2003,29.2000,14.7300,415.3000,1.0355
2004,35.5000,16.9300,385.5000,1.5588
2005,33.8000,15.9200,399.8000,1.3459
2006,65.1000,16.6900,336.0000,3.2336
2007,0.1000,17.3300,577.0000,0.0030
2008,42.0000,17.2300,467.5000,1.5477
2009,16.5000,15.8000,416.3000,0.6260
2010,27.7000,14.6000,729.4000,0.5542
2011,7.1000,16.4600,417.7000,0.2796
2012,18.5000,16.2700,424.7000,0.7087
2013,17.3000,17.0000,281.8000,1.0434
2014,27.5000,17.3000,266.6000,1.7836
2015,17.0000,16.4400,301.7000,0.9261
2016,5.9000,17.2400,362.3000,0.2807
2017,14.7000,16.6800,465.2000,0.5269
2018,64.7000,17.1700,254.0000,4.3712
2019,22.4000,17.4200,347.2000,1.1238
