year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,9.4000,4.9200,56.3000,0.8205
1981,10.3000,7.3500,172.7000,0.4380
1982,7.4000,7.0600,110.5000,0.4724
1983,14.1000,6.5800,129.9000,0.7131
1984,7.8000,5.7300,151.7000,0.2943
1985,14.1000,4.3600,83.6000,0.7341
1986,13.1000,7.1100,68.9000,1.3502
1987,18.1000,6.7200,54.2000,2.2406
1988,18.8000,4.4800,128.9000,0.6533
1989,10.1000,7.2500,90.8000,0.8060
1990,13.1000,7.0300,170.6000,0.5395
1991,37.4000,5.0600,59.9000,3.1553
1992,12.3000,6.9200,100.6000,0.8448
1993,14.6000,6.2800,84.3000,1.0872
1994,16.1000,7.5300,101.6000,1.1928
1995,8.6000,5.1700,138.4000,0.3209
1996,6.4000,5.8700,150.4000,0.2496
1997,4.6000,8.1400,81.5000,0.4589
1998,23.9000,8.7300,167.5000,1.2454
1999,10.7000,7.4000,56.7000,1.3946
2000,8.2000,7.5700,50.3000,1.2319
2001,4.5000,7.3200,129.8000,0.2536
2002,18.4000,7.3700,96.2000,1.4083
2003,31.2000,7.2200,104.7000,2.1510
2004,4.6000,7.7300,174.2000,0.2041
2005,9.5000,6.6700,35.6700,1.7724
2006,6.8000,6.8600,147.6000,0.3158
2007,10.6000,7.3000,117.2000,0.6598
2008,20.8000,8.2900,130.8000,1.3175
2009,4.2000,8.6800,54.6000,0.6667
2010,25.7000,4.3600,48.7000,2.2983
2011,11.5000,5.4700,76.5000,0.8213
2012,13.7000,7.2200,166.3000,0.5947
2013,5.2000,8.0600,96.7000,0.4332
2014,6.1000,8.7000,126.7000,0.4186
2015,23.3000,7.2600,67.8000,2.4905
2016,8.4000,7.7200,149.0000,0.4352
2017,18.4000,8.5200,61.7000,2.5353
2018,12.8000,10.7300,168.8000,0.8134
2019,18.8000,8.4200,118.3000,1.3369
