year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,10.3000,5.7800,118.5000,0.5017
1981,32.8000,5.8700,109.8000,1.7521
1982,29.8000,4.3700,116.2000,1.1202
1983,26.2000,3.6300,68.1000,1.3938
1984,12.0000,5.2800,101.8000,0.6223
1985,19.1000,5.6300,95.4000,1.1263
1986,32.2000,4.4200,116.7000,1.2187
1987,52.2000,4.9200,52.5000,4.8832
1988,24.5000,4.7300,125.8000,0.9205
1989,49.1000,4.2800,185.2000,1.1333
1990,30.7000,4.7300,125.9000,1.1528
1991,32.5000,5.6200,132.9000,1.3724
1992,7.5000,6.0100,141.2000,0.3192
1993,81.9000,5.1800,79.2000,5.3503
1994,18.9000,5.7200,109.8000,0.9836
1995,23.0000,5.1600,89.0000,1.3325
1996,7.1000,6.4000,118.5000,0.3832
1997,5.3000,6.8400,104.2000,0.3475
1998,21.2000,7.2500,144.6000,1.0616
1999,13.8000,6.5100,99.0000,0.9071
2000,16.1000,5.2300,90.2000,0.9326
2001,5.1000,5.1000,76.7000,0.3389
2002,34.2000,6.2400,162.0000,1.3163
2003,23.0000,6.0700,140.7000,0.9922
2004,40.0000,6.6100,172.4000,1.5327
2005,25.0000,6.2900,140.6000,1.1173
2006,26.3000,5.3200,90.5000,1.5429
2007,40.5000,7.1800,139.2000,2.0873
2008,22.0000,6.7300,158.8000,0.9324
2009,29.9000,6.8800,157.2000,1.3068
2010,5.0000,5.9600,125.3000,0.2377
2011,12.2000,5.7700,131.2000,0.5364
2012,11.0000,5.6000,241.0000,0.2556
2013,10.0000,6.8400,50.0000,1.3653
2014,9.2000,6.2100,129.9000,0.4392
2015,16.2000,6.6400,145.9000,0.7367
2016,13.1000,6.8400,173.9000,0.5149
2017,21.3000,6.2000,207.7500,0.6354
2018,14.7700,6.5600,175.8500,0.5505
2019,14.7700,6.5600,175.8500,0.5505
