year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,28.9000,0.8700,279.0000,0.0906
1981,49.0000,0.6500,357.3000,0.0897
1982,92.1000,-0.3500,288.8000,-0.1112
1983,80.8000,-0.8500,369.2000,-0.1860
1984,59.3000,0.7600,254.4000,0.1775
1985,43.3000,1.0500,282.3000,0.1615
1986,45.4000,-0.0100,310.1000,-0.0019
1987,77.8000,0.3800,270.6000,0.1087
1988,65.2000,0.7000,253.0000,0.1803
1989,107.5000,-0.0000,435.6000,-0.0003
1990,49.5000,-0.2900,246.0000,-0.0590
1991,52.7000,0.6600,289.2000,0.1208
1992,85.6000,0.8500,334.0000,0.2172
1993,68.1000,0.5000,271.8000,0.1258
1994,88.4000,0.2800,308.3000,0.0813
1995,61.6000,0.4500,344.7000,0.0798
1996,79.6000,1.1100,250.3000,0.3531
1997,81.8000,0.1600,328.8000,0.0397
1998,51.0000,1.7500,293.2000,0.3047
1999,46.3000,1.2900,361.8000,0.1656
2000,33.5000,-0.3600,217.2000,-0.0553
2001,90.6000,-0.5700,186.2000,-0.2780
2002,73.6000,0.7700,274.9000,0.2060
2003,69.6000,1.4100,313.3000,0.3126
2004,48.5000,1.0000,315.2000,0.1538
2005,50.1000,0.6200,379.7000,0.0822
2006,35.7000,0.3800,249.9000,0.0537
2007,32.4000,1.8400,375.8000,0.1582
2008,53.7000,1.4900,322.5000,0.2479
2009,67.6000,1.6200,384.6000,0.2852
2010,15.3000,1.6300,347.1000,0.0718
2011,57.7000,0.7400,295.8000,0.1443
2012,84.8000,1.1100,393.9000,0.2384
2013,57.0000,1.3600,263.0000,0.2953
2014,59.6000,1.4200,267.0000,0.3172
2015,44.1000,1.7100,257.3000,0.2931
2016,88.3000,2.0200,371.5000,0.4799
2017,71.5000,0.9800,269.7000,0.2610
2018,93.7000,1.9800,414.4000,0.4467
2019,57.5000,1.3600,342.5000,0.2284
