year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,13.5000,10.8000,460.5000,0.3167
1981,14.3000,13.1900,303.0000,0.6225
1982,27.3000,12.9500,386.0000,0.9157
1983,30.5000,12.3900,276.6000,1.3661
1984,5.2000,11.4300,515.2000,0.1154
1985,38.6000,11.2800,261.0000,1.6677
1986,20.3000,12.2400,346.2000,0.7173
1987,34.4000,11.5800,361.5000,1.1021
1988,14.1000,11.6000,449.3000,0.3638
1989,47.3000,12.4100,310.7000,1.8891
1990,28.1000,12.2300,607.5000,0.5656
1991,43.4000,10.8000,575.1000,0.8150
1992,26.1000,11.9500,241.5000,1.2913
1993,42.1000,11.9900,404.1000,1.2484
1994,20.6000,13.0400,863.8000,0.3109
1995,3.7000,12.2700,538.7000,0.0843
1996,7.1000,11.8800,510.8000,0.1652
1997,0.8000,13.1100,373.0000,0.0281
1998,43.9000,12.6700,774.4000,0.7181
1999,0.4000,13.2700,307.9000,0.0172
2000,25.9000,13.4100,528.4000,0.6572
2001,51.5000,13.5500,612.5000,1.1394
2002,4.8000,13.7300,226.1000,0.2914
2003,21.2000,12.5200,792.7000,0.3349
2004,7.6000,13.8500,514.9000,0.2043
2005,32.3000,13.0900,427.2000,0.9893
2006,20.8000,13.5800,432.4000,0.6531
2007,1.8000,14.1700,671.8000,0.0379
2008,20.3000,13.8000,599.9000,0.4670
2009,9.5000,13.6000,507.1000,0.2547
2010,20.3000,11.6300,520.0000,0.4540
2011,24.4000,13.1800,555.2000,0.5790
2012,38.8000,13.8600,645.0000,0.8338
2013,19.1000,12.6300,471.9000,0.5111
2014,12.0000,15.2000,192.9000,0.9451
2015,2.0000,13.7500,413.3000,0.0665
2016,12.5000,14.7900,364.2000,0.5073
2017,34.7000,14.9900,450.2000,1.1555
2018,11.8000,15.1000,738.5000,0.2413
2019,20.7000,14.4500,451.7000,0.6623
