year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,69.4000,-4.5300,240.9000,-1.3030
1981,25.8000,-1.6400,335.2000,-0.1260
1982,40.4000,-1.3900,406.1000,-0.1379
1983,50.9000,-0.5900,164.4000,-0.1833
1984,30.4000,-1.1100,431.2000,-0.0785
1985,56.7000,-1.9400,201.6000,-0.5457
1986,27.6000,-1.0900,260.8000,-0.1157
1987,32.5000,-4.0200,207.7000,-0.6287
1988,34.5000,-2.0300,238.5000,-0.2936
1989,44.8000,0.3000,376.4000,0.0352
1990,61.0000,1.4600,335.3000,0.2661
1991,60.3000,-2.2200,251.4000,-0.5322
1992,51.3000,-1.2800,242.0000,-0.2720
1993,72.2000,-0.6600,411.8000,-0.1164
1994,49.3000,-1.2000,180.7000,-0.3269
1995,59.7000,-2.7400,264.2000,-0.6199
1996,53.8000,-1.5200,278.3000,-0.2930
1997,44.1000,-0.4200,229.1000,-0.0799
1998,52.9000,-0.0300,274.5000,-0.0065
1999,89.1000,-4.2600,271.5000,-1.3974
2000,62.8000,-0.8400,208.6000,-0.2525
2001,47.1000,-1.3900,260.0000,-0.2515
2002,74.1000,0.7800,122.0000,0.4743
2003,46.9000,-0.3800,411.4000,-0.0430
2004,47.7000,-1.6600,289.4000,-0.2737
2005,29.3000,-0.9900,185.3000,-0.1560
2006,30.9000,-1.9200,412.6000,-0.1438
2007,22.6000,-1.6200,221.2000,-0.1657
2008,19.7000,0.8000,161.6000,0.0969
2009,51.7000,-1.3400,347.6000,-0.1991
2010,46.4000,-2.6900,277.8000,-0.4492
2011,29.2000,-0.7400,283.8000,-0.0761
2012,19.6000,-1.4600,328.4000,-0.0872
2013,37.2000,-1.7400,355.4000,-0.1820
2014,11.8000,1.3500,273.4000,0.0583
2015,91.3000,-0.6400,295.2000,-0.1976
2016,77.5000,0.0800,291.0000,0.0220
2017,27.6000,1.1800,295.4000,0.1107
2018,30.3000,0.1900,268.8000,0.0218
2019,31.4000,0.1800,282.7000,0.0199
