year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,11.9000,2.3700,212.0000,0.1328
1981,19.3000,4.8700,354.4000,0.2651
1982,29.8000,4.5500,300.4000,0.4510
1983,20.8000,4.6700,366.1000,0.2653
1984,21.7000,3.2000,436.9000,0.1589
1985,16.9000,4.0700,441.6000,0.1559
1986,15.7000,3.8800,332.8000,0.1829
1987,17.9000,1.8200,408.0000,0.0800
1988,42.3000,2.8900,339.1000,0.3607
1989,42.3000,4.7400,311.2000,0.6443
1990,12.0000,6.2400,398.6000,0.1877
1991,33.0000,4.2400,573.7000,0.2441
1992,13.5000,5.0000,425.9000,0.1583
1993,20.5000,5.0000,351.9000,0.2913
1994,21.1000,3.6400,248.8000,0.3090
1995,28.2000,3.2800,264.6000,0.3497
1996,8.9000,5.8600,459.0000,0.1135
1997,12.5000,4.9500,534.4000,0.1158
1998,18.5000,7.1100,361.5000,0.3639
1999,29.0000,2.4200,347.5000,0.2016
2000,27.7000,4.6800,275.5000,0.4704
2001,28.8000,4.4800,208.2000,0.6201
2002,20.1000,6.7700,460.0000,0.2956
2003,16.1000,6.8300,470.0000,0.2340
2004,35.3000,4.3000,210.0000,0.7226
2005,27.8000,3.4800,318.1000,0.3044
2006,39.1000,4.0600,464.8000,0.3418
2007,56.9000,4.3500,201.3000,1.2302
2008,44.6000,7.0700,402.1000,0.7841
2009,31.5000,5.2100,485.2000,0.3381
2010,74.7000,2.0000,266.8000,0.5601
2011,17.9000,3.9600,390.2000,0.1816
2012,27.7000,4.7800,426.5000,0.3103
2013,32.4000,2.9800,732.2000,0.1319
2014,30.8000,6.2500,406.8000,0.4733
2015,38.1000,3.9600,274.6000,0.5494
2016,24.1000,4.3200,283.6000,0.3672
2017,23.4000,5.7300,273.6000,0.4902
2018,44.4000,4.6800,526.4000,0.3950
2019,31.0000,5.9800,516.6700,0.3586
