year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,21.1000,11.3500,242.3000,0.9879
1981,4.2000,14.5600,292.8000,0.2087
1982,4.2000,14.7000,467.0000,0.1321
1983,0.6000,14.2400,318.2000,0.0268
1984,5.2000,12.5000,381.6000,0.1703
1985,9.2000,12.5500,619.2000,0.1864
1986,9.2000,14.4000,508.8000,0.2603
1987,17.9000,12.4800,468.6000,0.4767
1988,4.7000,13.1400,544.5000,0.1134
1989,9.7000,15.1900,268.0000,0.5495
1990,39.2000,13.6200,384.0000,1.3899
1991,15.6000,12.6900,559.0000,0.3542
1992,1.1000,14.2200,364.7000,0.0429
1993,5.2000,14.5300,404.1000,0.1870
1994,10.1000,14.6100,697.0000,0.2117
1995,6.6000,14.0400,384.4000,0.2410
1996,5.4000,14.0100,612.5000,0.1235
1997,13.7000,14.3700,258.5000,0.7612
1998,2.2000,14.1400,505.2000,0.0616
1999,5.2000,12.8900,140.6000,0.4764
2000,12.0000,14.3600,231.0000,0.7456
2001,19.1000,14.9400,224.1000,1.2731
2002,8.4000,15.3000,232.7000,0.5522
2003,21.7000,14.2100,158.0000,1.9504
2004,3.3000,14.8600,302.3000,0.1622
2005,12.7000,14.1700,285.9000,0.6293
2006,9.4000,13.9800,237.6000,0.5529
2007,29.6000,14.6700,265.9000,1.6328
2008,0.3000,15.0900,336.7000,0.0134
2009,6.8000,15.2700,353.0000,0.2941
2010,27.1000,12.3700,300.5000,1.1153
2011,15.2000,14.8700,554.4000,0.4075
2012,16.5000,14.9500,447.8000,0.5509
2013,12.3000,13.5800,445.2000,0.3752
2014,3.6000,16.4600,261.7000,0.2264
2015,13.4000,15.2600,232.2000,0.8801
2016,6.6000,15.9500,494.1000,0.2130
2017,5.6000,16.5800,450.8000,0.2059
2018,9.6000,15.4100,454.1000,0.3256
2019,7.2300,15.6000,163.3000,0.6904
