year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,1.4000,7.0300,30.0000,0.3270
1981,2.0000,7.6500,43.7000,0.3495
1982,5.7000,5.6900,35.5000,0.9118
1983,3.5000,5.1700,32.3000,0.5583
1984,0.6000,6.6500,36.5000,0.1090
1985,6.8000,6.4800,9.1000,4.7883
1986,2.6000,5.6200,40.8000,0.3572
1987,14.2000,6.6500,25.1000,3.7448
1988,1.4000,5.9600,36.7000,0.2266
1989,2.1000,5.5400,38.4000,0.3022
1990,0.5000,6.0700,8.8000,0.3407
1991,4.8000,6.4500,32.5000,0.9497
1992,7.0000,6.8600,33.9000,1.4130
1993,6.3000,6.5900,10.2000,4.0309
1994,2.9000,6.6200,36.3000,0.5275
1995,2.2000,6.0900,22.7000,0.5878
1996,4.9000,7.2900,47.6000,0.7488
1997,1.3000,7.6500,36.5000,0.2719
1998,5.7000,7.9400,45.9000,0.9840
1999,2.6000,7.5000,32.7000,0.5949
2000,2.4000,6.5700,13.7000,1.1429
2001,0.3000,6.3000,17.2000,0.1093
2002,1.0000,7.7900,27.8000,0.2793
2003,7.6000,6.9900,16.9000,3.1236
2004,3.7000,7.8500,16.6000,1.7383
2005,0.4000,7.6700,32.6000,0.0939
2006,3.0000,6.9600,27.4000,0.7593
2007,6.1000,8.6300,23.8000,2.2039
2008,1.8000,7.8100,18.1000,0.7727
2009,2.3000,8.1200,26.5000,0.7019
2010,6.0000,7.4400,57.3000,0.7781
2011,4.4000,7.3100,22.0000,1.4553
2012,3.4000,7.1400,38.4000,0.6309
2013,1.6000,8.5200,10.7000,1.2626
2014,0.4000,7.0600,19.7000,0.1425
2015,6.1000,8.3600,51.1000,0.9962
2016,4.4000,8.3500,37.1000,0.9879
2017,6.5000,7.5900,63.0000,0.7814
2018,0.9000,8.8800,54.5000,0.1463
2019,2.6000,8.1100,24.4000,0.8607
