year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,2.0000,5.4400,129.6000,0.0839
1981,5.4000,7.4300,208.9000,0.1920
1982,3.8000,7.3700,100.5000,0.2782
1983,5.1000,6.7300,64.3000,0.5327
1984,6.8000,6.3800,167.2000,0.2593
1985,1.5000,5.3200,84.8000,0.0939
1986,13.0000,7.2900,147.8000,0.6410
1987,5.2000,7.1600,135.6000,0.2744
1988,13.7000,5.3900,113.6000,0.6491
1989,19.9000,7.4800,94.3000,1.5767
1990,3.5000,7.4300,198.1000,0.1312
1991,35.7000,5.9200,81.4000,2.5944
1992,15.3000,7.4200,182.8000,0.6209
1993,10.8000,7.0900,136.5000,0.5605
1994,13.9000,7.8600,180.0000,0.6066
1995,3.5000,5.6400,171.2000,0.1152
1996,8.3000,5.9300,148.9000,0.3305
1997,10.0000,8.8000,112.6000,0.7808
1998,6.2000,8.9700,119.1000,0.4663
1999,2.4000,8.3000,124.1000,0.1604
2000,7.6000,8.1500,133.6000,0.4633
2001,3.3000,7.7500,133.1000,0.1920
2002,10.0000,7.5700,88.0000,0.8592
2003,10.3000,7.8700,141.0000,0.5748
2004,9.3000,8.4600,191.0000,0.4115
2005,1.5000,7.5000,89.1000,0.1262
2006,8.4000,7.7200,83.1000,0.7793
2007,16.9000,8.2700,128.1000,1.0903
2008,9.5000,9.0700,283.2000,0.3041
2009,4.5000,8.9400,108.0000,0.3723
2010,3.5000,5.4600,65.8000,0.2900
2011,5.8000,6.5700,154.5000,0.2465
2012,7.6000,8.3900,249.3000,0.2557
2013,0.3000,9.0100,85.5000,0.0316
2014,0.8000,9.4500,99.5000,0.0759
2015,7.7000,7.9600,96.7000,0.6333
2016,4.8000,8.9100,117.6000,0.3632
2017,44.0000,9.1600,139.0000,2.8974
2018,5.0000,11.3100,190.5000,0.2968
2019,20.8000,9.0000,113.3000,1.6506
