year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,17.7000,10.0300,457.5000,0.3881
1981,27.6000,12.2800,431.2000,0.7855
1982,15.7000,11.7300,417.2000,0.4413
1983,24.7000,11.4000,299.9000,0.9384
1984,1.6000,10.3600,679.3000,0.0244
1985,28.0000,10.5900,628.6000,0.4717
1986,30.8000,11.3300,496.8000,0.7024
1987,45.9000,9.9800,397.9000,1.1514
1988,23.3000,10.4900,375.3000,0.6510
1989,15.2000,12.1000,337.6000,0.5445
1990,17.1000,11.7700,635.6000,0.3165
1991,34.1000,10.4200,401.7000,0.8839
1992,12.9000,11.3700,316.5000,0.4633
1993,14.6000,11.6200,272.4000,0.6225
1994,18.2000,11.9900,339.8000,0.6422
1995,2.3000,11.7900,478.7000,0.0566
1996,8.5000,11.2400,395.8000,0.2414
1997,2.1000,12.3700,236.7000,0.1097
1998,7.1000,11.4800,486.4000,0.1676
1999,0.1000,12.4700,280.3000,0.0044
2000,17.4000,12.6800,645.9000,0.3417
2001,69.4000,12.8200,657.8000,1.3524
2002,3.2000,13.1500,280.2000,0.1501
2003,16.3000,11.7400,635.7000,0.3009
2004,5.0000,13.1600,368.0000,0.1787
2005,34.0000,12.4100,532.3000,0.7924
2006,20.3000,12.8200,342.9000,0.7586
2007,1.6000,14.0600,704.9000,0.0319
2008,17.0000,12.8900,816.1000,0.2685
2009,3.3000,13.3200,448.9000,0.0979
2010,15.0000,10.9800,329.1000,0.5005
2011,20.7000,12.8000,448.2000,0.5910
2012,28.5000,12.5300,460.9000,0.7745
2013,15.9000,11.9500,318.6000,0.5962
2014,22.5000,14.4400,330.3000,0.9832
2015,0.1000,12.7200,199.5000,0.0064
2016,11.5000,13.4600,313.7000,0.4934
2017,29.4000,14.0300,464.5000,0.8881
2018,16.7000,12.8700,442.6000,0.4853
2019,21.1000,13.5900,460.3000,0.6228
