year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,73.6000,6.6600,40.4000,12.1106
1981,40.3000,9.8400,61.1000,6.4819
1982,32.3000,9.5300,89.3000,3.4445
1983,17.0000,9.6400,63.8000,2.5644
1984,56.3000,7.6100,118.0000,3.6267
1985,61.1000,6.4100,69.7000,5.6147
1986,67.4000,8.3500,51.2000,10.9763
1987,62.4000,7.3700,126.7000,3.6256
1988,43.6000,6.3600,151.9000,1.8249
1989,42.8000,8.1500,92.7000,3.7583
1990,87.9000,8.7100,80.0000,9.5543
1991,45.6000,8.6700,99.9000,3.9528
1992,74.8000,8.7800,111.7000,5.8731
1993,88.5000,7.7900,122.6000,5.6189
1994,90.3000,7.3000,61.8000,10.6556
1995,63.0000,8.9000,64.6000,8.6672
1996,107.8000,7.7900,133.3000,6.2979
1997,29.5000,12.7500,52.8000,7.1113
1998,56.3000,7.6900,139.1000,3.1095
1999,104.4000,8.6700,136.9000,6.6058
2000,71.2000,10.5800,119.4000,6.3033
2001,45.2000,10.8800,96.4000,5.0968
2002,75.4000,8.6100,105.0000,6.1736
2003,72.7000,6.7800,152.2000,3.2377
2004,114.0000,10.5900,92.8000,13.0009
2005,56.0000,10.6000,132.0000,4.4917
2006,77.8000,9.9900,35.7000,21.7082
2007,47.9000,10.0700,177.9000,2.7097
2008,51.5000,12.3400,46.9000,13.5205
2009,75.9000,10.5100,62.5000,12.7466
2010,110.1700,6.7900,56.9000,13.1154
2011,87.2000,8.3200,142.7000,5.0790
2012,68.3000,11.0500,62.6000,12.0405
2013,53.2000,11.4800,83.8000,7.2810
2014,86.9000,9.2700,33.5000,23.9740
2015,105.7000,10.8800,132.0000,8.7069
2016,48.7000,10.7300,135.5000,3.8530
2017,84.0000,8.5400,98.1000,7.3076
2018,70.3300,10.0500,121.8700,5.7960
2019,70.3300,10.0500,121.8700,5.7960
