year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,14.1000,4.9700,250.9000,0.2793
1981,20.7000,7.5600,176.8000,0.8850
1982,6.2000,6.7300,253.0000,0.1648
1983,13.5000,7.7700,250.5000,0.4185
1984,3.7000,5.6900,391.5000,0.0537
1985,21.3000,5.9500,427.1000,0.2968
1986,13.2000,6.8300,369.0000,0.2444
1987,17.7000,5.7600,361.6000,0.2821
1988,13.3300,5.8800,202.2000,0.3877
1989,6.9000,7.9600,121.0000,0.4535
1990,15.3000,7.7300,408.2000,0.2896
1991,23.8000,6.3400,293.8000,0.5133
1992,4.9000,7.0800,172.1000,0.2014
1993,9.9000,7.1900,583.8000,0.1219
1994,5.6000,7.2800,318.3000,0.1280
1995,11.7000,5.9200,188.5000,0.3676
1996,8.8000,7.2800,302.9000,0.2113
1997,12.5000,7.4800,291.2000,0.3209
1998,10.8000,9.4200,605.9000,0.1679
1999,18.5000,6.1200,204.1000,0.5548
2000,7.3000,7.6500,208.4000,0.2678
2001,5.8000,7.4800,280.1000,0.1549
2002,1.6000,9.8200,232.0000,0.0677
2003,1.8000,8.5600,277.9000,0.0554
2004,4.2000,8.1800,226.1000,0.1520
2005,2.2000,7.3400,247.8000,0.0652
2006,12.1000,7.2400,139.6000,0.6273
2007,25.7000,7.7500,264.7000,0.7517
2008,11.5000,9.2700,343.4000,0.3102
2009,2.1000,9.0000,161.6000,0.1169
2010,9.6000,5.6300,78.7000,0.6857
2011,5.8000,7.6000,290.4000,0.1518
2012,15.9000,8.2400,369.4000,0.3546
2013,36.7000,7.0600,336.9000,0.7689
2014,2.3000,9.3400,217.0000,0.0989
2015,15.4000,9.3000,185.8000,0.7707
2016,7.5000,9.8500,227.2000,0.3249
2017,0.3000,9.7800,396.5000,0.0074
2018,16.1000,9.5200,268.9000,0.5697
2019,19.9000,9.5400,202.9300,0.9349
