year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,8.2000,12.7700,312.3000,0.3351
1981,11.2000,14.8700,544.0000,0.3060
1982,2.4000,15.0900,270.6000,0.1338
1983,4.1000,14.3400,182.8000,0.3214
1984,13.1000,12.6700,315.6000,0.5257
1985,9.8000,12.5300,716.9000,0.1712
1986,10.3000,13.7700,386.8000,0.3667
1987,8.7000,13.2500,443.1000,0.2601
1988,2.7000,13.0800,448.3000,0.0788
1989,12.4000,14.7400,363.6000,0.5024
1990,65.9000,13.2700,514.6000,1.6987
1991,34.0000,12.2600,358.7000,1.1617
1992,5.9000,13.9100,277.6000,0.2955
1993,2.4000,14.0200,272.2000,0.1236
1994,9.6000,14.1800,606.0000,0.2246
1995,0.1000,13.7600,402.2000,0.0034
1996,2.0000,13.5200,565.9000,0.0478
1997,27.0000,14.0500,80.1000,4.7311
1998,15.3000,14.5500,202.5000,1.0985
1999,0.5000,13.9100,202.2000,0.0344
2000,15.3000,14.9500,190.9000,1.1972
2001,24.4000,15.3600,339.0000,1.1053
2002,14.4000,15.2900,233.2000,0.9436
2003,3.4000,14.2600,187.8000,0.2580
2004,10.2000,14.6400,254.9000,0.5856
2005,13.8000,14.1800,524.2000,0.3732
2006,11.8000,13.9500,246.4000,0.6677
2007,28.5000,14.6000,238.3000,1.7455
2008,0.2000,15.2300,403.5000,0.0075
2009,3.9000,14.9000,358.4000,0.1621
2010,16.3000,12.3700,294.9000,0.6834
2011,12.3000,14.0700,349.4000,0.4951
2012,13.8000,14.7500,328.6000,0.6193
2013,12.1000,13.5000,363.8000,0.4490
2014,5.0000,16.2000,277.3700,0.2918
2015,7.6000,14.8900,174.6000,0.6479
2016,22.3000,15.1800,387.3000,0.8741
2017,6.6000,15.7700,274.1000,0.3795
2018,2.3000,14.9900,322.1000,0.1070
2019,6.7000,15.2000,237.1000,0.4293
