year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,0.8000,13.8200,33.6000,0.3282
1981,2.6000,14.5400,74.0000,0.5102
1982,3.1000,13.6900,65.6000,0.6460
1983,6.5000,12.8600,8.4000,9.8364
1984,5.7000,13.1500,5.0000,14.6946
1985,4.2000,13.1300,13.5000,4.0536
1986,4.0000,12.6400,5.1000,9.7249
1987,2.4000,13.5300,57.1000,0.5678
1988,2.1000,12.1000,37.5000,0.6758
1989,2.8000,12.9300,71.1000,0.5085
1990,1.4000,13.4100,12.7000,1.4665
1991,14.1000,13.0400,22.1000,8.2802
1992,7.8000,13.8100,37.2000,2.8878
1993,50.5000,13.3500,22.9000,29.3215
1994,43.1000,13.4100,36.0000,16.0152
1995,18.8000,13.4000,24.4000,10.2816
1996,10.1000,12.3400,124.4000,1.0011
1997,0.2000,15.1200,64.4000,0.0469
1998,5.8000,13.4700,69.8000,1.1180
1999,0.8000,13.8300,47.9000,0.2305
2000,2.3000,14.6200,36.4000,0.9212
2001,6.7000,14.7700,47.3000,2.0871
2002,11.7000,14.5900,73.5000,2.3201
2003,21.5000,12.9700,31.5000,8.8228
2004,8.1000,14.6400,43.5000,2.7205
2005,8.3000,14.7800,30.1000,4.0610
2006,10.8000,14.8600,33.5000,4.7771
2007,1.5000,16.0300,14.5000,1.6465
2008,20.8000,16.3400,36.0000,9.4167
2009,0.2000,15.4000,19.1000,0.1604
2010,7.2000,13.9300,74.8000,1.3393
2011,8.1000,14.2900,51.7000,2.2342
2012,9.4000,14.8800,37.4000,3.7287
2013,0.5000,16.1600,115.2000,0.0701
2014,5.0000,14.6600,92.6000,0.7906
2015,26.0000,15.7300,25.9000,15.7283
2016,3.4000,16.2700,22.5000,2.4471
2017,2.6000,15.5600,48.3000,0.8361
2018,1.7000,16.2100,62.4000,0.4408
2019,0.0000,15.8300,62.7000,0.0000
