year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,55.6000,-0.8600,368.4000,-0.1299
1981,25.8000,1.9400,441.2000,0.1136
1982,21.6000,1.6000,259.2000,0.1331
1983,78.1000,1.8600,379.2000,0.3825
1984,30.3000,1.2900,353.8000,0.1105
1985,28.4000,1.6000,346.7000,0.1308
1986,23.4000,1.5800,389.5000,0.0951
1987,32.9000,-1.1800,338.2000,-0.1143
1988,25.1000,0.7600,445.0000,0.0428
1989,52.6000,2.5300,580.2000,0.2293
1990,19.6000,4.5800,378.4000,0.2370
1991,23.3000,1.0400,581.7000,0.0415
1992,29.4000,2.2600,402.7000,0.1651
1993,35.1000,2.3700,420.1000,0.1979
1994,39.3000,1.3100,226.0000,0.2282
1995,22.2000,0.8800,208.2000,0.0935
1996,78.8000,1.9500,515.4000,0.2981
1997,39.4000,2.1800,427.8000,0.2009
1998,15.8000,3.6900,580.5000,0.1003
1999,19.9000,-0.1000,445.7000,-0.0045
2000,30.7000,2.5300,333.6000,0.2328
2001,38.1000,1.9900,269.4000,0.2818
2002,87.6000,3.9200,255.2000,1.3456
2003,15.5000,3.4800,429.2000,0.1256
2004,76.1000,1.1000,268.9000,0.3121
2005,35.8000,1.3700,200.6000,0.2447
2006,32.3000,1.4100,447.5000,0.1020
2007,18.4000,1.8200,191.5000,0.1751
2008,24.5000,4.1600,340.2000,0.2993
2009,49.5000,2.5200,409.9000,0.3045
2010,43.4000,0.4400,452.9000,0.0419
2011,21.6000,2.3300,341.8000,0.1470
2012,43.9000,1.3300,239.9000,0.2430
2013,48.1000,1.2700,489.4000,0.1249
2014,21.8000,3.7600,348.3000,0.2353
2015,25.6000,2.4200,370.8000,0.1670
2016,50.9000,3.1000,268.9000,0.5872
2017,13.5000,3.9800,284.4000,0.1889
2018,13.6000,3.3600,540.2000,0.0845
2019,7.7000,3.2100,392.5000,0.0629
