year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,54.0000,2.5500,346.0000,0.3980
1981,76.7000,1.5600,435.4000,0.2753
1982,91.1000,0.9900,236.1000,0.3832
1983,56.9000,0.8600,292.8000,0.1666
1984,42.4000,2.3000,385.8000,0.2531
1985,59.5000,2.2800,346.0000,0.3926
1986,54.8000,1.5100,383.6000,0.2156
1987,62.8000,2.4100,321.8000,0.4693
1988,84.0000,1.9500,284.0000,0.5775
1989,107.5000,0.9900,436.7000,0.2426
1990,87.7000,1.3800,247.0000,0.4903
1991,73.9000,2.4100,291.0000,0.6112
1992,60.1000,2.1600,392.7000,0.3306
1993,86.3000,1.9700,257.2000,0.6606
1994,102.8000,1.9300,281.2000,0.7047
1995,80.3000,1.7300,343.5000,0.4039
1996,58.5000,2.3000,249.5000,0.5380
1997,68.0000,1.9300,328.4000,0.3996
1998,49.3000,3.6500,376.8000,0.4774
1999,62.9000,2.6600,381.1000,0.4387
2000,58.5000,1.8000,261.9000,0.4014
2001,77.4000,1.5900,342.0000,0.3590
2002,78.9000,3.0600,282.4000,0.8549
2003,54.8000,3.2200,464.5000,0.3798
2004,33.0000,3.0000,380.1000,0.2603
2005,84.6000,2.3000,279.2000,0.6980
2006,58.4000,2.4400,382.0000,0.3728
2007,57.5000,3.6900,327.2000,0.6483
2008,62.3000,3.0000,272.0000,0.6874
2009,92.3000,3.0900,378.1000,0.7539
2010,28.2000,4.0200,367.7000,0.3079
2011,86.3000,2.5000,312.2000,0.6920
2012,95.0000,2.7500,433.1000,0.6040
2013,87.1000,3.4000,303.6000,0.9748
2014,75.2000,3.0700,301.2000,0.7667
2015,46.6000,3.0100,262.1000,0.5347
2016,71.2000,3.4800,456.9000,0.5414
2017,70.6000,2.2400,329.1000,0.4795
2018,118.6000,3.4000,419.2000,0.9611
2019,93.7000,3.1200,343.3700,0.8507
