year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,14.9000,-3.6800,181.3000,-0.3022
1981,49.3000,-3.9200,243.4000,-0.7938
1982,35.2000,-4.5800,258.3000,-0.6243
1983,32.1000,-4.9900,223.9000,-0.7148
1984,8.1700,-2.9600,148.2000,-0.1629
1985,40.5000,-3.1500,282.0000,-0.4518
1986,34.9000,-4.4500,130.6000,-1.1894
1987,22.1000,-3.6600,132.7000,-0.6092
1988,18.2000,-3.7300,151.9000,-0.4467
1989,38.0000,-4.6500,218.7000,-0.8068
1990,30.6000,-4.9100,132.6000,-1.1319
1991,8.6000,-3.3000,223.9000,-0.1268
1992,15.5000,-3.4100,163.3000,-0.3239
1993,20.5000,-4.0900,256.2000,-0.3268
1994,17.7000,-4.0100,79.8000,-0.8888
1995,21.6000,-3.1000,142.2000,-0.4702
1996,55.4000,-2.5700,169.6000,-0.8374
1997,36.1000,-4.1000,149.2000,-0.9916
1998,27.0000,-2.9600,194.3000,-0.4111
1999,19.7000,-2.0300,224.4000,-0.1784
2000,53.4000,-4.0800,218.9000,-0.9958
2001,39.9000,-4.6100,247.0000,-0.7440
2002,31.3000,-3.4900,273.7000,-0.3990
2003,29.4000,-3.1000,184.9000,-0.4930
2004,24.0000,-2.2400,221.5000,-0.2431
2005,39.3000,-2.9400,271.3000,-0.4262
2006,15.8000,-3.1700,203.0000,-0.2468
2007,40.8000,-2.3900,234.0000,-0.4162
2008,45.6000,-3.1400,215.9000,-0.6636
2009,61.8000,-2.3500,350.2000,-0.4140
2010,18.4000,-1.6400,269.5000,-0.1122
2011,51.9000,-3.4100,265.6000,-0.6654
2012,64.0000,-3.3100,238.3000,-0.8885
2013,49.4000,-2.4200,169.4000,-0.7052
2014,21.8000,-3.3700,317.7000,-0.2313
2015,45.1000,-2.7200,153.3000,-0.7989
2016,56.8000,-2.4200,202.2000,-0.6793
2017,57.3000,-3.1100,227.0000,-0.7838
2018,26.9000,-2.1900,214.6000,-0.2746
2019,71.0000,-3.2200,194.9000,-1.1742
