year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,11.8300,6.0400,128.9000,0.5538
1981,13.5000,5.3800,120.1000,0.6045
1982,14.8000,3.9700,88.9000,0.6601
1983,22.7000,3.4100,99.2000,0.7800
1984,9.4000,5.1100,87.5000,0.5480
1985,8.2000,5.2600,53.1000,0.8112
1986,27.4000,3.9900,153.9000,0.7092
1987,43.4000,4.4500,115.5000,1.6711
1988,7.6000,4.4600,104.0000,0.3255
1989,63.5000,3.7800,192.1000,1.2497
1990,17.6000,4.3800,81.2000,0.9488
1991,11.8000,5.0900,112.7000,0.5327
1992,6.1000,5.4800,149.1000,0.2242
1993,30.3000,4.8000,76.5000,1.8978
1994,3.6000,5.3700,139.1000,0.1388
1995,14.1000,4.6900,108.6000,0.6078
1996,17.9000,5.6200,101.3000,0.9924
1997,6.4000,5.9300,105.9000,0.3581
1998,22.6000,6.7100,142.4000,1.0645
1999,12.9000,6.0700,116.1000,0.6733
2000,5.5000,4.7300,99.8000,0.2603
2001,2.0000,4.4000,54.2000,0.1621
2002,22.3000,5.6800,122.4000,1.0331
2003,11.7000,5.5400,129.9000,0.4988
2004,14.6000,6.2200,129.8000,0.6988
2005,17.4000,5.4100,185.7000,0.5062
2006,7.7000,4.7700,110.9000,0.3312
2007,16.5000,6.3400,161.5000,0.6476
2008,12.3000,6.0600,141.9000,0.5249
2009,13.7000,6.1100,167.9000,0.4983
2010,5.2000,5.5400,160.6000,0.1794
2011,4.9000,4.9600,142.9000,0.1699
2012,12.5000,5.1700,196.6000,0.3289
2013,4.4000,6.2200,82.2000,0.3323
2014,3.7000,5.9700,117.7000,0.1876
2015,23.9000,6.1200,185.2000,0.7897
2016,23.4000,6.3900,209.2000,0.7142
2017,21.0000,5.6000,145.9000,0.8055
2018,12.2000,6.0400,180.1000,0.4087
2019,12.2000,6.0400,180.1000,0.4087
