year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,1.6000,13.7800,299.9000,0.0735
1981,8.0000,15.8700,316.9000,0.4004
1982,5.9000,15.8800,302.2000,0.3100
1983,1.1000,15.2800,203.3000,0.0826
1984,22.7000,14.1200,295.7000,1.0840
1985,12.4000,13.9600,275.3000,0.6283
1986,17.2000,15.1600,141.3000,1.8442
1987,27.6000,14.1800,197.7000,1.9788
1988,14.4000,14.2900,396.7000,0.5186
1989,58.5000,14.9600,377.7000,2.3169
1990,24.0000,14.5400,346.0000,1.0086
1991,40.4000,13.0900,213.0000,2.4821
1992,27.2000,14.7900,457.6000,0.8792
1993,6.6000,14.5200,377.5000,0.2538
1994,10.3000,15.7400,367.3000,0.4414
1995,0.0000,15.1000,387.0000,0.0000
1996,9.9000,14.0900,591.8000,0.2357
1997,3.2000,15.6500,80.7000,0.6197
1998,10.0000,15.2500,526.5000,0.2895
1999,0.0000,15.2900,253.5000,0.0000
2000,15.5000,16.5200,562.6000,0.4550
2001,51.1000,16.5900,405.6000,2.0891
2002,19.4000,15.9900,122.6000,2.5279
2003,26.0000,15.0400,470.6000,0.8309
2004,3.4000,16.4700,404.3000,0.1385
2005,6.5000,15.8700,335.4000,0.3074
2006,15.8000,16.2500,334.7000,0.7670
2007,0.4000,16.4800,260.3000,0.0253
2008,10.6000,16.9600,371.3000,0.4842
2009,8.9000,16.0700,271.9000,0.5259
2010,9.3000,14.6300,424.7000,0.3204
2011,27.8000,15.8200,169.5000,2.5927
2012,10.9000,16.7100,219.0000,0.8312
2013,14.9000,16.2900,309.4000,0.7844
2014,15.2000,17.9100,279.7000,0.9730
2015,0.9000,16.5200,279.9000,0.0531
2016,8.2000,17.0900,784.9000,0.1785
2017,9.2000,17.5400,241.5000,0.6680
2018,16.9000,17.5800,186.5000,1.5923
2019,6.9000,17.3900,205.3000,0.5842
