year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,45.6000,13.8700,327.8000,1.9286
1981,34.3000,16.4700,270.6000,2.0874
1982,13.8000,15.4100,675.9000,0.3146
1983,13.4000,14.5700,327.9000,0.5953
1984,28.0000,13.6900,629.6000,0.6089
1985,20.6000,13.3300,227.3000,1.2076
1986,30.1000,14.8300,167.4000,2.6649
1987,28.7000,13.3300,341.3000,1.1204
1988,17.4000,13.8400,212.3000,1.1340
1989,138.9000,14.2500,469.7000,4.2131
1990,35.6000,13.7900,496.0000,0.9895
1991,62.4000,12.2800,197.9000,3.8702
1992,33.6000,13.9500,335.4000,1.3966
1993,25.7000,13.8800,162.6000,2.1927
1994,29.3000,15.8000,405.1000,1.1423
1995,1.5000,14.8800,615.8000,0.0362
1996,17.3000,13.5800,357.7000,0.6566
1997,8.4000,15.0500,237.5000,0.5322
1998,63.8000,14.5500,260.3000,3.5638
1999,36.6000,14.7800,328.4000,1.6471
2000,20.0000,16.6000,620.3000,0.5351
2001,98.9000,15.9800,489.4000,3.2287
2002,37.5000,15.4500,245.1000,2.3632
2003,42.4000,14.6300,618.3000,1.0032
2004,20.9000,16.1900,687.6000,0.4920
2005,16.7000,15.3400,367.5000,0.6969
2006,47.1000,16.1000,523.2000,1.4495
2007,2.7000,16.6800,671.0000,0.0671
2008,32.4000,16.7500,343.4000,1.5803
2009,14.6000,15.5300,380.8000,0.5952
2010,12.9000,14.3800,541.0000,0.3428
2011,38.3000,15.8200,258.3000,2.3446
2012,17.8000,16.3000,234.5000,1.2371
2013,15.8000,15.4500,213.9000,1.1409
2014,26.8000,15.7300,146.3000,2.8800
2015,21.1000,14.5200,428.5000,0.7147
2016,10.1000,15.4800,443.7000,0.3522
2017,29.5000,15.4400,270.1000,1.6862
2018,35.5000,15.9600,279.2000,2.0291
2019,37.9000,15.8300,310.3300,1.9330
