year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,8.1000,5.0100,45.1000,0.8980
1981,4.5000,7.2200,242.1000,0.1342
1982,5.3000,6.9800,95.8000,0.3860
1983,17.2000,6.5900,143.6000,0.7883
1984,4.3000,5.5900,138.6000,0.1734
1985,11.6000,4.3800,98.2000,0.5172
1986,10.4000,6.7600,102.7000,0.6834
1987,7.1000,6.6600,84.6000,0.5581
1988,13.9000,4.2200,215.5000,0.2723
1989,2.7000,7.4100,67.6000,0.2955
1990,6.7000,7.0400,143.8000,0.3279
1991,8.6000,5.4000,113.6000,0.4083
1992,16.8000,6.6500,172.2000,0.6485
1993,13.3000,6.1800,164.5000,0.4996
1994,17.0000,7.2900,87.5000,1.4141
1995,6.7000,5.1000,139.1000,0.2454
1996,3.2000,5.9300,236.4000,0.0803
1997,7.3000,7.2800,87.9000,0.6037
1998,32.4000,8.7000,136.9000,2.0567
1999,14.4000,7.3000,167.2000,0.6283
2000,7.3000,6.8200,142.3000,0.3497
2001,6.9000,7.0700,72.6000,0.6706
2002,12.0000,7.6600,108.0000,0.8503
2003,23.6000,6.7700,133.4000,1.1963
2004,1.5000,7.3900,169.8000,0.0652
2005,10.2000,6.6200,89.9000,0.7500
2006,6.6000,6.8800,120.0000,0.3782
2007,20.0000,6.9400,65.8000,2.1073
2008,13.4000,7.9900,149.7000,0.7146
2009,7.4000,8.1400,81.5000,0.7385
2010,17.1000,4.3800,95.5000,0.7831
2011,12.2000,5.3500,63.8000,1.0206
2012,13.1000,7.2500,226.6000,0.4187
2013,6.6000,7.4900,192.7000,0.2564
2014,7.5000,8.8500,45.4000,1.4583
2015,22.5000,7.5700,96.2000,1.7688
2016,10.4000,8.1500,130.8000,0.6476
2017,14.4000,7.7800,101.6500,1.1010
2018,10.7300,7.8300,109.5500,0.7668
2019,10.7300,7.8300,109.5500,0.7668
