year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,21.3000,7.2600,130.9000,1.1801
1981,37.8000,9.8000,124.9000,2.9629
1982,4.4000,9.1100,173.4000,0.2311
1983,4.4000,9.6900,172.8000,0.2466
1984,11.7000,7.8700,249.3000,0.3692
1985,13.0000,7.9200,446.8000,0.2303
1986,21.4000,9.3600,287.9000,0.6953
1987,19.2000,8.1400,224.9000,0.6945
1988,2.3000,8.1400,149.1000,0.1255
1989,7.1000,10.6600,148.5000,0.5094
1990,47.0000,9.2400,303.4000,1.4311
1991,46.5000,8.0200,277.7000,1.3427
1992,6.9000,8.9200,283.7000,0.2169
1993,3.6000,9.0800,341.8000,0.0956
1994,62.8000,9.0400,445.7000,1.2730
1995,3.3000,8.0200,299.2000,0.0884
1996,5.6000,8.8600,288.4000,0.1720
1997,23.5000,8.8300,267.5000,0.7751
1998,7.9000,10.8800,312.9000,0.2747
1999,14.8000,8.1200,217.3000,0.5527
2000,10.1000,9.4100,190.3000,0.4994
2001,4.3000,9.8300,209.3000,0.2019
2002,4.3000,10.7300,240.7000,0.1917
2003,21.8000,9.0800,186.1000,1.0634
2004,8.9000,9.6800,177.4000,0.4853
2005,8.4000,8.6800,316.2000,0.2305
2006,2.4000,8.8100,186.8000,0.1132
2007,32.4000,9.0700,190.4000,1.5433
2008,8.8000,10.4400,197.1000,0.4657
2009,9.6000,10.6800,170.2000,0.6019
2010,40.7000,6.9300,251.4000,1.1215
2011,2.4000,8.1700,246.7000,0.0794
2012,19.2000,8.9100,194.2000,0.8806
2013,47.1000,7.5800,277.2000,1.2874
2014,3.1000,10.1400,204.8000,0.1534
2015,41.2000,9.7400,261.0000,1.5364
2016,7.2000,10.1900,403.3000,0.1819
2017,4.4000,10.2200,319.6000,0.1406
2018,5.0000,10.6300,331.3000,0.1604
2019,9.7000,10.0400,179.3000,0.5430
