year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,59.8000,-3.6100,398.8000,-0.5415
1981,29.0000,-0.5800,420.6000,-0.0397
1982,32.4000,-0.7600,361.5000,-0.0685
1983,62.3000,-0.0400,251.1000,-0.0094
1984,35.8000,-0.2100,365.8000,-0.0207
1985,72.8000,-0.5900,276.4000,-0.1557
1986,30.9000,-0.3700,250.5000,-0.0456
1987,60.3000,-3.0100,413.5000,-0.4393
1988,31.6000,-1.0500,384.2000,-0.0866
1989,68.8000,0.9500,382.8000,0.1705
1990,40.5000,2.9000,501.5000,0.2344
1991,46.6000,-1.0400,545.0000,-0.0891
1992,36.5000,0.4200,379.0000,0.0406
1993,43.7000,0.4000,326.0000,0.0539
1994,44.0000,-0.5300,231.5000,-0.1004
1995,40.7000,-1.7300,252.7000,-0.2786
1996,49.7000,-0.0600,343.4000,-0.0090
1997,50.1000,0.6100,321.6000,0.0955
1998,25.8000,1.4400,480.6000,0.0772
1999,31.5000,-2.6900,359.2000,-0.2361
2000,46.1000,0.3200,269.8000,0.0540
2001,55.3000,-0.3000,348.4000,-0.0471
2002,99.3000,1.7900,272.9000,0.6496
2003,33.2000,1.0100,451.0000,0.0742
2004,74.9000,-0.8700,251.6000,-0.2591
2005,50.1000,-0.3800,179.6000,-0.1055
2006,31.9000,-0.7500,429.9000,-0.0556
2007,12.0000,-0.0500,314.5000,-0.0017
2008,28.0000,1.7600,345.9000,0.1424
2009,49.4000,0.5500,476.0000,0.0571
2010,45.2000,-1.2700,389.9000,-0.1474
2011,14.5000,0.2800,348.2000,0.0115
2012,20.6000,-0.2600,257.0000,-0.0208
2013,34.5000,-1.1400,504.4000,-0.0781
2014,10.9000,1.6000,302.6000,0.0577
2015,71.9000,0.0800,371.9000,0.0160
2016,57.8000,0.9000,334.8000,0.1553
2017,27.5000,1.7400,332.6000,0.1436
2018,29.7000,0.7900,265.2000,0.0883
2019,16.8000,0.6600,285.8000,0.0386
