year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,24.1000,9.0200,152.9000,1.4200
1981,2.1000,10.3500,346.6000,0.0627
1982,9.3000,10.5800,211.9000,0.4641
1983,18.8000,9.6300,106.9000,1.6917
1984,10.7000,9.6000,244.0000,0.4207
1985,3.7000,9.6400,221.9000,0.1606
1986,24.6000,9.6100,237.8000,0.9934
1987,7.9000,10.3900,244.0000,0.3364
1988,10.1000,8.7800,409.8000,0.2163
1989,17.8000,10.0400,143.4000,1.2454
1990,20.8000,9.8100,164.0000,1.2430
1991,40.6000,9.9000,108.6000,3.6981
1992,18.9000,10.4900,304.2000,0.6513
1993,10.3000,10.0600,207.4000,0.4994
1994,21.1000,10.6400,338.2000,0.6637
1995,0.0000,9.6500,293.5000,0.0000
1996,4.6000,8.7700,237.9000,0.1695
1997,1.3000,11.7600,221.8000,0.0689
1998,6.8000,11.5500,163.0000,0.4815
1999,13.1000,11.7400,74.4000,2.0644
2000,16.6000,11.3200,162.5000,1.1553
2001,30.9000,11.0900,384.2000,0.8919
2002,12.1000,11.2500,360.8000,0.3771
2003,13.1000,10.8800,212.5000,0.6704
2004,12.5000,11.7800,298.6000,0.4932
2005,8.6000,11.2000,134.0000,0.7181
2006,21.0000,11.3800,171.8000,1.3900
2007,41.6000,10.8300,182.9000,2.4618
2008,14.5000,12.0200,233.2000,0.7468
2009,7.5000,11.5000,275.8000,0.3127
2010,17.4000,8.9900,182.5000,0.8566
2011,11.3000,9.6800,246.2000,0.4440
2012,10.8000,11.1800,374.9000,0.3220
2013,20.0000,12.3500,405.0000,0.6095
2014,13.0000,12.2800,146.2000,1.0911
2015,14.5000,11.5900,185.1000,0.9078
2016,9.7000,11.8500,517.6000,0.2221
2017,31.0000,11.1900,451.5500,0.7681
2018,17.2000,13.4500,475.0000,0.4868
2019,3.3000,11.7200,264.7700,0.1460
