year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,47.2000,-3.1100,165.8000,-0.8841
1981,54.5000,-3.3700,187.8000,-0.9773
1982,55.6000,-4.0400,166.1000,-1.3531
1983,72.3000,-4.7000,166.6000,-2.0394
1984,45.3000,-2.6700,173.8000,-0.6965
1985,56.9000,-2.8100,159.1000,-1.0054
1986,76.3000,-3.7500,175.4000,-1.6303
1987,80.2000,-3.5200,151.7000,-1.8618
1988,51.4300,-2.7500,123.0000,-1.1501
1989,110.9000,-3.8900,286.0000,-1.5084
1990,66.1000,-4.7800,161.3000,-1.9565
1991,64.2000,-2.6800,236.0000,-0.7297
1992,81.0000,-2.7100,234.0000,-0.9368
1993,83.9000,-3.4400,230.1000,-1.2523
1994,54.1000,-3.0900,222.5000,-0.7521
1995,35.6000,-2.7800,171.6000,-0.5772
1996,102.1000,-2.3600,154.5000,-1.5599
1997,95.7000,-3.5600,173.8000,-1.9596
1998,81.6000,-2.0700,194.7000,-0.8674
1999,30.4000,-1.7100,199.1000,-0.2608
2000,42.8000,-3.4500,187.1000,-0.7878
2001,58.7000,-4.0800,133.6000,-1.7924
2002,53.7000,-2.8700,178.5000,-0.8638
2003,47.0000,-2.2100,207.5000,-0.5013
2004,79.1000,-2.3400,149.5000,-1.2351
2005,81.1000,-2.6900,232.4000,-0.9399
2006,41.4000,-3.1400,225.8000,-0.5755
2007,57.3000,-1.6700,269.0000,-0.3550
2008,29.4000,-2.1000,170.5000,-0.3621
2009,52.4000,-1.8200,311.8000,-0.3064
2010,43.3000,-2.1500,229.0000,-0.4064
2011,57.5000,-2.6900,222.7000,-0.6937
2012,95.6000,-2.9300,252.4000,-1.1083
2013,59.8000,-2.1400,179.4000,-0.7130
2014,60.2000,-1.8300,205.5000,-0.5347
2015,71.6000,-2.0900,169.1000,-0.8864
2016,68.7000,-2.1200,222.9000,-0.6516
2017,53.3000,-2.7200,188.3000,-0.7700
2018,77.9000,-1.6500,300.7000,-0.4265
2019,73.5000,-3.4200,240.2000,-1.0469
