year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,6.6000,9.4300,283.6000,0.2194
1981,9.6000,11.6300,433.2000,0.2576
1982,2.6000,11.0500,329.8000,0.0871
1983,20.5000,10.7400,360.0000,0.6114
1984,25.8000,9.6000,488.4000,0.5068
1985,10.8000,9.6100,591.4000,0.1754
1986,11.5000,11.1200,641.2000,0.1994
1987,24.8000,9.2000,587.4000,0.3882
1988,11.7000,10.1300,372.3000,0.3184
1989,5.6000,12.8200,300.9000,0.2386
1990,27.4000,11.0200,414.1000,0.7291
1991,17.6000,10.3900,487.8000,0.3748
1992,6.2000,11.4900,231.9000,0.3070
1993,4.0000,12.0100,356.9000,0.1346
1994,6.2000,11.6700,501.3000,0.1443
1995,15.3000,11.0000,571.3000,0.2946
1996,2.7000,11.3400,427.2000,0.0716
1997,16.9000,12.5700,319.9000,0.6637
1998,2.2000,12.3600,580.2000,0.0468
1999,4.2000,9.5300,219.4000,0.1824
2000,15.7000,10.9000,332.2000,0.5152
2001,12.1000,10.5600,241.2000,0.5293
2002,3.9000,12.0500,456.0000,0.1030
2003,20.6000,10.6500,508.9000,0.4312
2004,10.2000,11.2700,407.6000,0.2820
2005,13.4000,9.8600,347.2000,0.3804
2006,25.9000,9.6900,440.3000,0.5701
2007,36.7000,10.6800,288.1000,1.3605
2008,7.9000,10.7200,338.8000,0.2499
2009,39.7000,11.1100,278.4000,1.5834
2010,20.8000,8.3100,475.7000,0.3631
2011,2.0000,10.2500,540.4000,0.0379
2012,19.6000,9.9400,927.5000,0.2100
2013,13.7000,9.2500,440.4000,0.2878
2014,15.2000,11.4200,342.9300,0.5059
2015,16.6000,11.1000,370.0000,0.4980
2016,6.9000,11.2100,552.0000,0.1402
2017,17.0000,11.8200,431.4000,0.4657
2018,10.0000,10.8900,571.5000,0.1906
2019,10.2000,11.8400,561.8000,0.2150
