year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,26.4000,-1.8800,226.3000,-0.2189
1981,78.6000,0.9300,153.0000,0.4771
1982,25.5000,0.8400,316.8000,0.0674
1983,16.3000,0.8800,213.9000,0.0671
1984,20.0000,-1.5900,451.9000,-0.0702
1985,22.4000,0.7900,311.4000,0.0565
1986,12.5000,1.2500,103.4000,0.1512
1987,17.6000,-0.7700,145.7000,-0.0926
1988,18.0000,-0.2600,311.9000,-0.0147
1989,37.1000,2.4400,360.5000,0.2509
1990,21.4000,4.1300,401.8000,0.2198
1991,21.3000,1.2900,234.4000,0.1171
1992,24.2000,3.0500,231.5000,0.3192
1993,28.5000,2.1200,307.6000,0.1959
1994,21.9000,0.8000,205.6000,0.0849
1995,23.9000,0.6800,147.9000,0.1092
1996,50.6000,2.6400,332.5000,0.4010
1997,27.2000,2.7200,266.2000,0.2781
1998,17.8000,4.6200,285.2000,0.2884
1999,32.8000,0.1600,163.4000,0.0323
2000,50.2000,1.9800,295.8000,0.3367
2001,37.5000,1.7200,169.0000,0.3821
2002,49.4000,4.4200,223.1000,0.9777
2003,27.2000,2.5200,201.0000,0.3408
2004,44.5000,0.6600,186.1000,0.1577
2005,62.1000,0.8200,197.6000,0.2568
2006,35.2000,1.2100,143.8000,0.2954
2007,48.0000,1.2700,137.9000,0.4423
2008,30.9000,3.8900,209.6000,0.5734
2009,37.5000,2.5600,269.2000,0.3571
2010,55.7000,-1.3100,142.9000,-0.5106
2011,14.9000,0.4900,253.8000,0.0288
2012,16.6000,0.4000,217.4000,0.0308
2013,35.8000,-1.2900,437.4000,-0.1056
2014,18.5000,2.8400,307.1000,0.1708
2015,21.3000,1.7300,205.0000,0.1798
2016,39.5000,2.1900,137.9000,0.6278
2017,8.9000,2.7600,152.7000,0.1607
2018,14.2000,2.9200,250.6000,0.1655
2019,1.4000,3.0800,268.5000,0.0161
