year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,53.4000,3.3000,300.9000,0.5856
1981,49.6000,4.9000,314.6000,0.7719
1982,76.8000,3.3400,90.7000,2.8280
1983,99.4000,2.5600,278.0000,0.9157
1984,41.7000,3.6700,358.9000,0.4262
1985,40.6000,3.5800,252.0000,0.5764
1986,24.8000,3.6900,299.1000,0.3059
1987,53.5000,3.7900,161.0000,1.2598
1988,38.9000,2.7500,227.5000,0.4698
1989,86.2000,2.8100,193.6000,1.2499
1990,103.7000,3.6500,312.0000,1.2135
1991,59.0000,3.2700,158.9000,1.2136
1992,27.7000,4.1000,284.2000,0.3996
1993,70.4000,3.6400,275.9000,0.9294
1994,56.1000,4.6600,240.6000,1.0850
1995,40.1000,3.9500,249.5000,0.6351
1996,37.3000,2.7000,208.4000,0.4826
1997,38.1000,5.2700,218.3000,0.9191
1998,31.7000,4.8400,226.5000,0.6776
1999,16.7000,4.4500,342.3000,0.2173
2000,37.2000,5.4500,230.7000,0.8782
2001,62.3000,4.5900,194.9000,1.4679
2002,63.8000,4.3600,136.8000,2.0338
2003,75.5000,3.9100,319.1000,0.9240
2004,41.8000,5.5100,252.5000,0.9119
2005,67.6000,4.7900,272.9000,1.1856
2006,47.9000,5.0100,194.7000,1.2313
2007,39.1000,5.1900,294.8000,0.6882
2008,39.6000,5.9700,256.3000,0.9221
2009,31.2000,4.7100,187.2000,0.7847
2010,55.9000,3.6100,181.1000,1.1146
2011,48.2000,3.9700,235.8000,0.8115
2012,51.3000,4.5900,274.0000,0.8595
2013,31.8000,6.8000,335.0000,0.6456
2014,67.1000,4.8800,202.3000,1.6194
2015,68.0000,5.2700,176.7000,2.0272
2016,93.7500,5.2900,153.1000,3.2347
2017,77.5000,4.5200,336.0000,1.0414
2018,63.4000,6.9500,372.5000,1.1831
2019,40.7000,5.7300,287.2000,0.8124
