year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,47.6000,3.6100,67.5000,2.5433
1981,29.0000,7.0600,40.6000,5.0326
1982,45.6000,5.4400,38.2000,6.4823
1983,36.0000,5.0200,84.5000,2.1378
1984,45.4000,3.1100,125.6000,1.1248
1985,30.7000,2.1800,62.3000,1.0711
1986,68.7000,4.4600,34.2000,8.9413
1987,66.7000,2.9200,50.0000,3.8898
1988,55.6000,2.6500,71.5000,2.0578
1989,41.0000,4.6900,50.3000,3.8172
1990,63.8000,6.0100,70.4000,5.4386
1991,57.9000,4.3900,74.9000,3.3876
1992,43.6000,4.2800,142.9000,1.3061
1993,68.3000,3.6100,116.0000,2.1223
1994,77.1000,4.6100,65.8000,5.3894
1995,30.7000,4.8600,121.1000,1.2313
1996,47.9000,3.4700,51.9000,3.1920
1997,63.8000,9.4500,53.9000,11.1599
1998,50.2000,3.8200,61.8000,3.0967
1999,56.6000,3.7500,47.7000,4.4404
2000,54.0000,7.2500,60.8000,6.4315
2001,63.7000,6.5600,112.9000,3.6985
2002,49.6000,5.8800,67.8000,4.2972
2003,45.9000,3.9700,66.0000,2.7542
2004,79.0000,6.0700,51.7000,9.2550
2005,37.8000,7.0300,78.4000,3.3854
2006,74.9000,5.7200,64.1000,6.6792
2007,51.6000,6.3000,86.3000,3.7625
2008,48.8000,8.1600,37.9000,10.4831
2009,68.6000,6.4600,40.6000,10.8898
2010,147.8000,2.3000,71.2000,4.7655
2011,34.5000,5.2700,56.5000,3.2147
2012,32.2000,7.3600,80.5000,2.9416
2013,54.1000,7.5200,130.6000,3.1134
2014,60.9000,6.1500,60.2000,6.2079
2015,55.9000,6.3400,76.9000,4.6020
2016,50.6000,7.0400,124.8000,2.8517
2017,32.1000,5.5700,87.0000,2.0512
2018,42.0700,6.3100,96.2300,2.7575
2019,42.0700,6.3100,96.2300,2.7575
