year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,18.9000,1.1000,432.1000,0.0482
1981,77.8000,0.5100,331.3000,0.1189
1982,68.3000,0.1700,386.1000,0.0298
1983,65.4000,-0.3100,397.5000,-0.0510
1984,23.0000,1.6800,353.1000,0.1091
1985,53.1000,1.1800,402.6000,0.1555
1986,54.7000,0.1400,272.4000,0.0286
1987,84.1000,0.5300,327.1000,0.1375
1988,51.3000,1.3900,347.4300,0.2049
1989,53.5000,1.3500,342.1000,0.2104
1990,128.8000,-0.5000,243.9000,-0.2634
1991,79.0000,1.6100,374.7000,0.3384
1992,62.2000,1.3400,248.1000,0.3364
1993,70.8000,0.8900,388.8000,0.1615
1994,101.9000,0.9800,271.5000,0.3678
1995,87.7000,1.8500,314.3000,0.5170
1996,55.5000,2.1200,276.0000,0.4252
1997,89.3000,0.3900,244.2000,0.1418
1998,41.9000,1.6900,421.3000,0.1676
1999,57.3000,3.3900,345.1000,0.5622
2000,76.1000,0.3100,306.5000,0.0764
2001,128.1000,-0.0500,257.2000,-0.0260
2002,64.4000,1.1000,266.0000,0.2665
2003,73.6000,0.8700,383.4000,0.1660
2004,41.9000,2.3400,361.7000,0.2715
2005,99.2000,1.4900,351.6000,0.4200
2006,52.6000,1.1400,261.7000,0.2287
2007,29.3000,2.5700,357.8000,0.2107
2008,80.8000,1.7800,359.0000,0.4001
2009,69.9000,2.0400,415.1000,0.3431
2010,31.0000,2.4000,283.3000,0.2629
2011,46.8000,1.1900,311.9000,0.1782
2012,103.5000,1.6200,389.8700,0.4293
2013,112.0000,1.2400,264.0000,0.5246
2014,68.5000,1.8500,477.1000,0.2656
2015,51.9000,2.0300,227.1000,0.4646
2016,52.5000,1.9500,209.3000,0.4900
2017,50.2000,1.7700,319.3000,0.2788
2018,64.2000,1.8600,348.5000,0.3425
2019,109.2000,0.9600,341.6000,0.3071
