year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,10.5000,8.5600,323.4000,0.2779
1981,16.9000,10.6800,301.5000,0.5985
1982,4.8000,9.8500,250.9000,0.1884
1983,30.0000,10.2200,430.9000,0.7113
1984,30.8000,9.2300,427.8000,0.6644
1985,52.9000,8.5200,633.9000,0.7110
1986,20.2000,10.3200,218.5000,0.9541
1987,19.6000,8.0300,504.1000,0.3122
1988,8.3000,9.5200,312.7000,0.2525
1989,47.6000,11.7500,256.3000,2.1808
1990,66.8000,9.6200,302.4000,2.1238
1991,50.8000,9.5500,219.1000,2.2122
1992,42.4000,10.5200,297.6000,1.4989
1993,7.2000,10.9700,244.0000,0.3236
1994,5.0000,10.3100,535.0000,0.0964
1995,9.8000,9.8700,426.6000,0.2266
1996,20.8000,9.7200,477.5000,0.4233
1997,26.5000,11.0500,374.1000,0.7826
1998,31.5000,10.7600,570.5000,0.5938
1999,1.4000,10.2200,132.1000,0.1082
2000,19.1000,10.6000,272.0000,0.7439
2001,33.2000,10.9500,292.7000,1.2411
2002,2.6000,12.0500,158.8000,0.1971
2003,20.7000,10.8700,249.0000,0.9033
2004,18.4000,11.3000,432.6000,0.4807
2005,35.7000,9.5600,439.9000,0.7760
2006,38.6000,9.6700,295.1000,1.2641
2007,69.0000,11.0100,428.9000,1.7701
2008,7.1000,10.9700,333.4000,0.2335
2009,19.4000,11.3000,372.2000,0.5887
2010,38.0000,8.0200,375.1000,0.8120
2011,8.9000,10.2500,676.8000,0.1348
2012,59.3000,10.0700,413.7000,1.4424
2013,42.3000,9.1000,617.6000,0.6233
2014,14.2000,12.1200,239.6000,0.7182
2015,33.6000,11.4800,297.0000,1.2982
2016,19.2000,12.1100,198.2000,1.1727
2017,13.5000,12.2700,370.3000,0.4473
2018,22.6000,10.8200,384.7000,0.6353
2019,12.0000,12.1100,358.7000,0.4049
