year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,20.3000,11.8300,478.8000,0.5013
1981,13.4000,14.0900,282.6000,0.6681
1982,28.3000,13.3300,548.2000,0.6881
1983,7.4000,12.5200,235.4000,0.3934
1984,34.9000,12.2800,370.4000,1.1565
1985,14.2000,11.8100,221.0000,0.7586
1986,23.6000,13.1600,208.4000,1.4894
1987,51.5000,12.0700,333.4000,1.8645
1988,33.3000,11.7400,451.1000,0.8666
1989,91.3000,12.5300,298.0000,3.8367
1990,81.6000,12.3100,204.1000,4.9187
1991,63.0000,11.5000,177.2000,4.0875
1992,44.1000,12.6000,311.4000,1.7843
1993,17.4000,12.1200,273.0000,0.7721
1994,60.3000,13.0000,284.2000,2.7566
1995,0.1000,13.0700,353.7000,0.0037
1996,19.9000,11.7800,571.1000,0.4106
1997,7.8000,13.6100,108.1000,0.9813
1998,37.7000,13.0300,482.6000,1.0180
1999,12.2000,13.6200,229.7000,0.7233
2000,25.5000,14.5300,363.1000,1.0201
2001,48.4000,13.8700,175.6000,3.8212
2002,31.9000,13.2300,254.9000,1.6546
2003,54.5000,12.5800,505.9000,1.3550
2004,20.1000,14.3500,415.3000,0.6946
2005,12.0000,13.8500,302.4000,0.5495
2006,45.9000,13.8000,330.3000,1.9170
2007,24.2000,14.0200,332.9000,1.0186
2008,34.9000,14.0900,270.9000,1.8146
2009,17.2000,13.5600,130.4000,1.7869
2010,17.0000,12.1400,277.7000,0.7429
2011,22.6000,13.1800,298.5000,0.9978
2012,30.4000,13.5000,208.3000,1.9693
2013,18.5000,14.1700,520.9000,0.5033
2014,38.6000,14.6100,220.3000,2.5593
2015,13.5000,13.6000,185.8000,0.9879
2016,9.3000,13.9400,412.3000,0.3144
2017,24.2000,14.1000,262.7000,1.2980
2018,31.0000,14.8400,262.2000,1.7544
2019,19.3000,14.3000,248.9000,1.1086
