year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,14.0000,9.6200,256.8000,0.5240
1981,7.7000,10.8400,357.4000,0.2335
1982,17.1000,11.2900,217.9000,0.8859
1983,10.1000,10.1200,203.6000,0.5019
1984,17.2000,9.8500,231.0000,0.7328
1985,6.7000,10.0400,302.6000,0.2222
1986,24.9000,10.2200,291.9000,0.8712
1987,20.6000,10.8200,239.0000,0.9319
1988,19.0000,9.1800,446.9000,0.3900
1989,15.2000,10.7000,315.5000,0.5152
1990,56.7000,10.0800,273.0000,2.0920
1991,52.5000,10.4100,175.1000,3.1190
1992,16.5000,11.1500,453.6000,0.4055
1993,16.8000,10.4700,206.1000,0.8528
1994,29.6000,11.3000,292.2000,1.1446
1995,2.7000,10.0600,273.5000,0.0993
1996,6.8000,9.1500,484.1000,0.1285
1997,11.9000,11.9000,170.0000,0.8323
1998,14.6000,12.0300,282.7000,0.6212
1999,13.1000,12.2300,194.4000,0.8239
2000,15.5000,11.6900,378.6000,0.4783
2001,37.2000,11.3900,188.9000,2.2421
2002,35.0000,11.6900,175.6000,2.3292
2003,22.9000,11.1900,231.2000,1.1083
2004,26.2000,12.1100,294.4000,1.0776
2005,15.8000,11.1600,235.4000,0.7486
2006,10.1000,11.7900,157.4000,0.7563
2007,23.9000,11.5600,307.6000,0.8980
2008,13.1000,11.9200,253.6000,0.6154
2009,12.9000,12.0200,378.2000,0.4098
2010,33.7000,9.3400,198.9000,1.5825
2011,14.5000,9.7900,234.4000,0.6052
2012,16.1000,12.0100,280.7000,0.6885
2013,21.7000,12.7300,574.4000,0.4807
2014,14.2000,12.4200,242.0000,0.7285
2015,20.8000,11.8000,276.4000,0.8874
2016,13.3000,12.1900,413.4000,0.3920
2017,10.7000,11.7800,348.3000,0.3617
2018,12.5000,13.8900,410.8000,0.4225
2019,7.8000,11.9000,235.6000,0.3939
