year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,2.2000,5.9400,18.0000,0.7216
1981,0.3000,6.4800,23.1000,0.0837
1982,2.8000,4.4700,16.6000,0.7501
1983,2.5000,4.0200,19.4000,0.5155
1984,0.9000,5.6200,18.2000,0.2762
1985,2.9000,5.4700,3.7000,4.1750
1986,2.6000,4.4500,21.7000,0.5309
1987,4.4000,5.6600,10.7000,2.3054
1988,1.3000,4.9500,23.0000,0.2787
1989,4.5000,4.6600,52.1000,0.4018
1990,4.0000,5.2900,20.4000,1.0324
1991,1.1000,5.6400,32.4000,0.1910
1992,0.8000,5.8900,21.6000,0.2171
1993,2.7000,5.7600,19.2000,0.8053
1994,2.3000,5.6800,14.1000,0.9194
1995,2.3000,4.9400,12.9000,0.8735
1996,3.2000,6.3100,21.4000,0.9391
1997,0.3000,6.5000,27.7000,0.0702
1998,6.9000,7.0000,22.4000,2.1453
1999,1.3000,6.5800,22.4000,0.3800
2000,0.1000,5.4200,6.0000,0.0888
2001,0.0000,5.3500,6.0000,0.0000
2002,1.5000,6.9600,7.4000,1.3915
2003,2.8000,5.9700,18.6000,0.8942
2004,1.9000,7.2800,9.9300,1.3787
2005,0.2000,6.4600,28.8000,0.0447
2006,2.7000,6.0100,24.6300,0.6563
2007,0.0000,7.6800,19.4000,0.0000
2008,0.0000,6.8500,11.0000,0.0000
2009,0.3000,6.9400,12.8000,0.1615
2010,4.4000,6.4700,27.5700,1.0287
2011,0.0000,6.2300,22.8000,0.0000
2012,1.0000,5.8500,43.1000,0.1354
2013,2.0000,7.2100,12.1000,1.1826
2014,0.2000,5.8100,2.8000,0.4008
2015,1.4000,6.9500,25.2000,0.3848
2016,1.0000,7.1600,8.2000,0.8629
2017,7.5000,6.3100,41.1000,1.1484
2018,1.4000,7.3600,62.5000,0.1645
2019,0.7000,6.6500,6.9000,0.6653
