year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,46.2000,7.5100,373.1000,0.9291
1981,29.1000,8.8400,546.6000,0.4704
1982,18.4000,8.6300,590.6000,0.2687
1983,44.4000,9.3200,672.3000,0.6153
1984,38.6000,7.6000,741.3000,0.3959
1985,42.2000,7.9700,1147.4000,0.2931
1986,37.9000,8.4700,538.4000,0.5959
1987,43.5000,7.1200,625.8000,0.4952
1988,15.9000,7.7600,453.0000,0.2722
1989,11.2000,10.0200,424.3000,0.2644
1990,23.8000,9.1300,650.6000,0.3338
1991,54.0000,8.7300,460.4000,1.0240
1992,41.1000,9.4200,426.3000,0.9084
1993,41.8000,8.7400,447.5000,0.8161
1994,23.4000,8.8900,626.0000,0.3321
1995,50.8000,8.3400,777.1000,0.5451
1996,23.7000,8.0900,779.3000,0.2460
1997,46.0000,9.2600,359.4000,1.1853
1998,55.9000,10.2300,922.8000,0.6199
1999,22.3000,9.1700,460.6000,0.4437
2000,50.9000,8.8300,371.1000,1.2103
2001,51.2000,9.0500,510.0000,0.9080
2002,35.9000,10.4100,432.8000,0.8629
2003,16.1000,9.8200,632.4000,0.2499
2004,68.7000,9.1300,542.1000,1.1562
2005,41.3000,8.2600,751.8000,0.4535
2006,33.1000,8.3300,811.5000,0.3399
2007,56.6000,9.3100,588.1000,0.8957
2008,8.6000,9.4700,668.1000,0.1218
2009,89.0000,9.3100,432.5000,1.9151
2010,49.5000,7.6100,562.5000,0.6692
2011,8.3000,8.4200,584.9000,0.1195
2012,72.0000,8.8700,759.0000,0.8417
2013,75.5000,7.2500,1127.4000,0.4853
2014,11.2000,10.1200,628.5000,0.1803
2015,76.9000,9.0700,457.2000,1.5244
2016,54.1000,10.1300,602.2000,0.9100
2017,36.3000,10.1700,584.8000,0.6310
2018,21.5000,9.6400,528.7000,0.3918
2019,54.7000,9.7800,416.8000,1.2835
