year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,8.2000,9.4300,144.0000,0.5363
1981,5.6000,10.2300,153.3000,0.3736
1982,18.2000,9.2600,76.7000,2.1939
1983,22.5000,8.3200,186.0000,1.0055
1984,12.7000,9.0100,150.4000,0.7602
1985,6.7000,9.2000,181.2000,0.3399
1986,9.0000,9.2300,227.0000,0.3659
1987,5.5000,9.3900,109.6000,0.4706
1988,23.4000,8.2900,213.2000,0.9094
1989,15.4000,8.7200,154.5000,0.8689
1990,10.0000,9.1000,185.8000,0.4896
1991,28.3000,9.2000,107.2000,2.4273
1992,14.6000,9.4400,223.4000,0.6167
1993,31.8000,9.2900,278.9000,1.0589
1994,12.3000,10.0400,290.0000,0.4257
1995,27.2000,9.0100,201.9000,1.2128
1996,25.2000,8.3000,238.4000,0.8774
1997,3.9000,10.8300,240.3000,0.1757
1998,13.6000,10.8000,171.4000,0.8566
1999,3.6000,10.3400,276.2000,0.1347
2000,15.8000,10.4500,195.3000,0.8447
2001,6.3000,9.5700,141.7000,0.4251
2002,11.4000,9.8600,128.6000,0.8735
2003,6.7000,9.8900,191.0000,0.3468
2004,21.8000,10.7600,177.8000,1.3190
2005,7.0000,10.4600,144.3000,0.5069
2006,15.0000,10.2600,94.8000,1.6215
2007,22.4000,10.4700,187.3000,1.2510
2008,14.8000,11.4200,161.1000,1.0481
2009,11.9000,10.9300,174.2000,0.7464
2010,3.8000,9.5200,103.7000,0.3486
2011,7.2000,9.9100,165.1000,0.4319
2012,15.5000,10.6900,198.2000,0.8357
2013,6.1000,12.3900,181.6000,0.4160
2014,7.5000,10.8800,206.6000,0.3947
2015,10.2000,11.1200,111.6000,1.0151
2016,5.1000,10.8800,205.7000,0.2697
2017,13.2000,10.1300,185.0000,0.7227
2018,5.8000,12.6200,323.8000,0.2261
2019,8.6000,11.2800,213.8000,0.4535
