year,S_w_mm,T_spr_C,P_s_mm,SDI
1980,11.5000,1.1300,129.8000,0.1001
1981,15.5000,3.7500,264.4000,0.2199
1982,19.9000,2.6400,139.6000,0.3766
1983,6.7000,3.4400,137.7000,0.1673
1984,3.2000,1.7400,208.9000,0.0266
1985,7.3000,2.6000,154.4000,0.1230
1986,20.5000,2.9700,117.1000,0.5190
1987,27.8000,0.9900,227.3000,0.1208
1988,19.4000,1.4500,142.8000,0.1969
1989,11.7000,4.7600,176.8000,0.3147
1990,13.7000,4.5800,291.7000,0.2149
1991,41.1000,1.4600,227.5000,0.2638
1992,16.6000,3.8500,233.3000,0.2740
1993,19.3000,3.3300,303.4000,0.2118
1994,6.0000,3.0900,224.6000,0.0825
1995,11.9000,1.9800,127.1000,0.1853
1996,15.4000,3.6300,222.0000,0.2514
1997,2.8000,4.3900,120.0000,0.1023
1998,9.7000,6.2800,375.8000,0.1620
1999,8.1000,2.8500,123.6000,0.1863
2000,12.2000,4.8400,165.6000,0.3563
2001,13.0000,3.3100,130.4000,0.3296
2002,13.8000,5.8500,241.3000,0.3347
2003,19.4000,3.9100,180.4000,0.4207
2004,13.6000,3.9000,137.9000,0.3841
2005,11.3000,3.2200,122.9000,0.2963
2006,6.2000,3.3500,98.7000,0.2102
2007,21.0000,4.4700,111.3000,0.8424
2008,7.3000,5.8000,225.4000,0.1877
2009,18.0000,5.0700,178.6000,0.5106
2010,12.0000,1.3900,70.5000,0.2367
2011,10.1000,3.2800,124.6000,0.2660
2012,19.4000,3.7800,215.1000,0.3405
2013,16.5000,3.0800,242.8000,0.2093
2014,7.6000,5.5900,141.2000,0.3006
2015,33.2000,4.6400,164.2000,0.9368
2016,10.1000,5.1100,131.3000,0.3929
2017,12.1000,5.5800,147.5000,0.4570
2018,28.9000,6.0300,252.8000,0.6889
2019,7.5000,5.2500,139.8000,0.2812
